TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
c_c000166,2208060004,,2208060004,,2022-08-06 19:30:00.000,4,
c_c002738,2210010005,,2210010005,,2022-10-01 10:30:00.000,1,
c_c009049,2211050006,,2211050006,,2022-11-05 18:30:00.000,1,
c_c004656,2210080003,,2210080003,,2022-10-08 13:00:00.000,15,15
c_c004512,2210050004,,2210050004,,2022-10-05 11:30:00.000,15,
c_c003342,2210080007,,2210080007,,2022-10-08 18:30:00.000,1,
c_c012752,2211050005,,2211050005,,2022-11-05 02:00:00.000,15,15
c_c002468,2210080002,,2210080002,,2022-10-08 09:30:00.000,12,13
c_c005657,2210150003,,2210150003,,2022-10-15 09:00:00.000,1,
c_c013860,2211060003,,2211060003,,2022-11-06 13:30:00.000,4,
c_c001043,2209040002,,2209040002,,2022-09-04 12:00:00.000,1,
c_c009523,2210290002,,2210290002,,2022-10-29 11:30:00.000,1,
c_c001747,2209040001,,2209040001,,2022-09-04 11:00:00.000,15,15
c_c007869,2210220007,,2210220007,,2022-10-22 12:30:00.000,4,4
c_c003796,2210150007,,2210150007,,2022-10-15 18:30:00.000,12,
c_c002823,2209220011,,2209220011,,2022-09-22 16:30:00.000,15,
c_c003103,2209240011,,2209240011,,2022-09-24 20:00:00.000,15,
c_c009165,2210250007,,2210250007,,2022-10-25 14:30:00.000,1,
c_c002044,2209230011,,2209230011,,2022-09-23 21:00:00.000,15,
c_c003006,2210030006,,2210030006,,2022-10-03 15:00:00.000,15,
c_c014195,2211130001,2211130001,,2022-11-13 09:00:00.000,,,
c_c002473,2209150007,,2209150007,,2022-09-15 16:00:00.000,2,
c_c007877,2210220006,,2210220006,,2022-10-22 17:30:00.000,13,
c_c003793,2210010003,,2210010003,,2022-10-01 13:30:00.000,1,
c_c000646,2208220005,,2208220005,,2022-08-22 15:30:00.000,4,
c_c012658,2211060001,,2211060001,,2022-11-06 12:00:00.000,15,
c_c001743,2209020002,,2209020002,,2022-09-02 21:00:00.000,2,
c_c001383,2209040003,,2209040003,,2022-09-04 14:30:00.000,2,
c_c013777,2211050006,,2211050006,,2022-11-05 16:00:00.000,15,
c_c000246,2208100003,,2208100003,,2022-08-10 12:00:00.000,15,
c_c011643,2210310003,,2210310003,,2022-10-31 11:30:00.000,1,15
c_c001867,2208270002,,2208270002,,2022-08-27 11:00:00.000,14,
c_c004647,2210080003,,2210080003,,2022-10-08 12:00:00.000,1,
c_c003181,2210010008,,2210010008,,2022-10-01 16:00:00.000,15,
c_c012403,2211050004,,2211050004,,2022-11-05 10:30:00.000,15,
c_c003139,2210010003,,2210010003,,2022-10-01 09:30:00.000,1,
c_c007870,2210230004,,2210230004,,2022-10-23 05:30:00.000,1,
c_c000038,2208120004,,2208120004,,2022-08-12 22:30:00.000,1,
c_c002890,2210090001,,2210090001,,2022-10-09 17:00:00.000,13,15
c_c002970,2209280002,,2209280002,,2022-09-28 11:00:00.000,1,
c_c014195,2211130008,,2211130008,,2022-11-13 19:00:00.000,1,
c_c001240,2208260001,,2208260001,,2022-08-26 20:00:00.000,15,
c_c005560,2210080001,2210080001,,2022-10-08 10:30:00.000,,,
c_c000325,2208250002,,2208250002,,2022-08-25 13:00:00.000,1,
b_b006134,2210010004,,2210010004,,2022-10-01 19:00:00.000,1,15
c_c000898,2209030009,,2209030009,,2022-09-03 22:00:00.000,15,
c_c010889,2211070011,,2211070011,,2022-11-07 06:00:00.000,15,
c_c002308,2209080006,,2209080006,,2022-09-08 14:00:00.000,1,
c_c009043,2211010002,,2211010002,,2022-11-01 10:30:00.000,1,
c_c000181,2208150006,,2208150006,,2022-08-15 22:00:00.000,1,1
c_c005740,2210110004,,2210110004,,2022-10-11 12:30:00.000,15,
c_c014405,2211130002,,2211130002,,2022-11-13 13:00:00.000,1,
c_c006469,2210220003,,2210220003,,2022-10-22 14:00:00.000,1,
c_c002628,2209250001,2209250001,,2022-09-25 08:30:00.000,,,
c_c000390,2209140002,,2209140002,,2022-09-14 15:00:00.000,1,
c_c001935,2209170005,,2209170005,,2022-09-17 12:30:00.000,13,
c_c002977,2209240010,,2209240010,,2022-09-24 11:30:00.000,2,
c_c006377,2210150010,,2210150010,,2022-10-15 21:30:00.000,4,
c_c001609,2209020004,,2209020004,,2022-09-02 21:00:00.000,1,
c_c010899,2210280006,,2210280006,,2022-10-28 15:00:00.000,15,
c_c013203,2211050003,,2211050003,,2022-11-05 05:00:00.000,1,
c_c000545,2208280003,,2208280003,,2022-08-28 15:30:00.000,1,
c_c012919,2211060003,,2211060003,,2022-11-06 11:30:00.000,1,1
b_b004014,2210010005,,2210010005,,2022-10-01 18:30:00.000,1,
c_c005489,2210150002,,2210150002,,2022-10-15 05:00:00.000,1,
c_c009238,2210290005,,2210290005,,2022-10-29 16:30:00.000,1,
c_c009689,2210280004,,2210280004,,2022-10-28 14:00:00.000,1,
c_c002196,2209170004,,2209170004,,2022-09-17 16:00:00.000,1,
c_c012399,2211060001,2211060001,,2022-11-06 10:30:00.000,,,
c_c003024,2210020002,,2210020002,,2022-10-02 14:00:00.000,1,
c_c005689,2210300007,,2210300007,,2022-10-30 19:30:00.000,1,
c_c013810,2211050005,,2211050005,,2022-11-05 14:30:00.000,15,
c_c004273,2210230004,,2210230004,,2022-10-23 09:00:00.000,15,
c_c003134,2209300008,,2209300008,,2022-09-30 12:00:00.000,12,
c_c001555,2209040002,,2209040002,,2022-09-04 10:30:00.000,1,
c_c003183,2210010003,,2210010003,,2022-10-01 13:30:00.000,1,
c_c014306,2211090006,,2211090006,,2022-11-09 19:00:00.000,1,
c_c001216,2208220002,,2208220002,,2022-08-22 12:30:00.000,15,
c_c009513,2210260002,,2210260002,,2022-10-26 23:30:00.000,1,
c_c014174,2211100003,,2211100003,,2022-11-10 13:00:00.000,15,
c_c009527,2210300005,,2210300005,,2022-10-30 17:00:00.000,1,
c_c000355,2208180008,,2208180008,,2022-08-18 14:30:00.000,1,
c_c002507,2209190006,,2209190006,,2022-09-19 17:30:00.000,1,
c_c009209,2210240003,,2210240003,,2022-10-24 13:30:00.000,1,
c_c004878,2210020001,,2210020001,,2022-10-02 05:00:00.000,15,
c_c002497,2209170002,,2209170002,,2022-09-17 07:30:00.000,5,
c_c006794,2210160008,,2210160008,,2022-10-16 17:00:00.000,14,
c_c005381,2210310007,,2210310007,,2022-10-31 13:30:00.000,15,
c_c000246,2208100008,,2208100008,,2022-08-10 17:00:00.000,4,15
c_c002110,2209080003,,2209080003,,2022-09-08 12:30:00.000,15,
c_c002778,2210020001,,2210020001,,2022-10-02 10:00:00.000,1,
c_c005817,2210080004,,2210080004,,2022-10-08 09:00:00.000,13,
c_c014325,2211130004,,2211130004,,2022-11-13 12:30:00.000,1,
c_c002112,2209280001,,2209280001,,2022-09-28 11:00:00.000,1,
c_c009624,2210310004,,2210310004,,2022-10-31 20:00:00.000,1,
c_c003030,2210030001,,2210030001,,2022-10-03 10:30:00.000,1,
c_c006346,2210150002,,2210150002,,2022-10-15 12:30:00.000,1,
c_c012437,2211020005,,2211020005,,2022-11-02 14:30:00.000,1,
c_c004626,2210240004,,2210240004,,2022-10-24 13:00:00.000,1,
c_c009770,2210300008,,2210300008,,2022-10-30 22:00:00.000,13,
c_c001867,2208270001,,2208270001,,2022-08-27 09:30:00.000,14,
c_c002048,2209150006,,2209150006,,2022-09-15 12:30:00.000,15,
c_c001085,2209050003,,2209050003,,2022-09-05 10:30:00.000,1,
c_c000559,2208250005,,2208250005,,2022-08-25 20:00:00.000,15,
c_c004419,2209300003,,2209300003,,2022-09-30 15:30:00.000,1,
c_c002451,2209170013,,2209170013,,2022-09-17 23:00:00.000,15,15
c_c001458,2209020004,,2209020004,,2022-09-02 18:00:00.000,1,15
c_c003643,2210190003,,2210190003,,2022-10-19 10:30:00.000,7,
c_c002078,2209170003,,2209170003,,2022-09-17 13:00:00.000,1,
c_c008143,2210280001,2210280001,,2022-10-28 09:30:00.000,,,
c_c003696,2210010008,,2210010008,,2022-10-01 16:30:00.000,15,
c_c002252,2209160001,,2209160001,,2022-09-16 10:30:00.000,13,
c_c001022,2209030008,,2209030008,,2022-09-03 13:00:00.000,2,
c_c003086,2209250004,,2209250004,,2022-09-25 21:00:00.000,1,
c_c002780,2209230001,2209230001,,2022-09-23 10:30:00.000,,,
c_c009481,2211050002,,2211050002,,2022-11-05 13:00:00.000,1,1
c_c011282,2210300002,,2210300002,,2022-10-30 11:00:00.000,15,
c_c008663,2210220001,2210220001,,2022-10-22 09:30:00.000,,,
c_c001873,2208270010,,2208270010,,2022-08-27 19:30:00.000,15,
c_c005915,2210220008,,2210220008,,2022-10-22 17:00:00.000,1,
c_c001097,2208220001,,2208220001,,2022-08-22 10:00:00.000,1,
c_c002587,2209280005,,2209280005,,2022-09-28 18:00:00.000,1,
c_c009364,2210260001,2210260001,,2022-10-26 10:30:00.000,,,
c_c011808,2210290001,2210290001,,2022-10-29 14:30:00.000,,,
c_c012385,2211050004,,2211050004,,2022-11-05 18:00:00.000,1,
c_c004848,2210020008,,2210020008,,2022-10-02 23:30:00.000,15,
c_c002468,2210080005,,2210080005,,2022-10-08 13:30:00.000,15,
c_c005893,2210160002,,2210160002,,2022-10-16 12:00:00.000,1,
c_c000062,2208070005,,2208070005,,2022-08-07 19:30:00.000,1,
c_c012030,2210300006,,2210300006,,2022-10-30 19:00:00.000,15,
c_c005910,2210150002,,2210150002,,2022-10-15 16:00:00.000,1,
d_d006707,2210230001,2210230001,,2022-10-23 09:00:00.000,,,
c_c002989,2210020001,,2210020001,,2022-10-02 13:00:00.000,1,
c_c001834,2208270002,,2208270002,,2022-08-27 12:30:00.000,4,15
c_c006582,2210230005,,2210230005,,2022-10-23 16:00:00.000,1,
c_c009628,2210290007,,2210290007,,2022-10-29 00:30:00.000,1,
c_c000223,2208200001,2208200001,,2022-08-20 11:00:00.000,,,
c_c000656,2208200004,,2208200004,,2022-08-20 14:00:00.000,15,
c_c012797,2211060004,,2211060004,,2022-11-06 11:30:00.000,14,
c_c003934,2210230004,,2210230004,,2022-10-23 21:30:00.000,1,
c_c004257,2210090004,,2210090004,,2022-10-09 16:00:00.000,1,1
c_c000428,2208280001,2208280001,,2022-08-28 09:00:00.000,,,
c_c009493,2210290003,,2210290003,,2022-10-29 15:00:00.000,1,
c_c000146,2208290001,2208290001,,2022-08-29 09:30:00.000,,,
c_c009903,2210300009,,2210300009,,2022-10-30 16:00:00.000,15,
c_c007557,2210220001,2210220001,,2022-10-22 09:30:00.000,,,
c_c002462,2209200006,,2209200006,,2022-09-20 12:00:00.000,1,
c_c009388,2211030002,,2211030002,,2022-11-03 12:30:00.000,1,
c_c008991,2210300002,,2210300002,,2022-10-30 10:30:00.000,1,
c_c011608,2211050002,,2211050002,,2022-11-05 12:30:00.000,1,
c_c011250,2210300001,2210300001,,2022-10-30 07:30:00.000,,,
c_c005817,2210080008,,2210080008,,2022-10-08 13:30:00.000,1,
c_c007888,2210200002,,2210200002,,2022-10-20 16:00:00.000,15,
c_c011848,2211020001,2211020001,,2022-11-02 09:00:00.000,,,
c_c002419,2209170006,,2209170006,,2022-09-17 16:00:00.000,1,
c_c000494,2209010004,,2209010004,,2022-09-01 12:00:00.000,1,
c_c001078,2208190006,,2208190006,,2022-08-19 17:00:00.000,1,15
c_c001691,2208220004,,2208220004,,2022-08-22 14:00:00.000,1,1
c_c009078,2211030005,,2211030005,,2022-11-03 14:00:00.000,1,
c_c000770,2208210007,,2208210007,,2022-08-21 17:30:00.000,13,
c_c003177,2210010003,,2210010003,,2022-10-01 13:00:00.000,1,
c_c011983,2210290004,,2210290004,,2022-10-29 12:00:00.000,1,1
c_c003033,2209250005,,2209250005,,2022-09-25 14:30:00.000,1,1
c_c001032,2209030004,,2209030004,,2022-09-03 15:00:00.000,2,
c_c002683,2210040004,,2210040004,,2022-10-04 13:30:00.000,15,
c_c013768,2211040003,,2211040003,,2022-11-04 11:30:00.000,12,14
c_c014425,2211130003,,2211130003,,2022-11-13 14:00:00.000,1,1
c_c006144,2210250002,,2210250002,,2022-10-25 18:00:00.000,15,
c_c002781,2210020004,,2210020004,,2022-10-02 22:30:00.000,15,
c_c000226,2208080004,,2208080004,,2022-08-08 18:30:00.000,15,
c_c003643,2210200003,,2210200003,,2022-10-20 10:30:00.000,1,
c_c009374,2211050004,,2211050004,,2022-11-05 12:00:00.000,13,
c_c013644,2211050002,,2211050002,,2022-11-05 11:30:00.000,1,
c_c003372,2210010009,,2210010009,,2022-10-01 16:30:00.000,15,
c_c000725,2208260002,,2208260002,,2022-08-26 12:30:00.000,15,
c_c013208,2211060004,,2211060004,,2022-11-06 12:30:00.000,4,
c_c004728,2210110003,,2210110003,,2022-10-11 13:00:00.000,1,
c_c014321,2211090005,,2211090005,,2022-11-09 14:30:00.000,1,
c_c010098,2210290005,,2210290005,,2022-10-29 13:00:00.000,4,
c_c006400,2210290005,,2210290005,,2022-10-29 15:00:00.000,1,1
c_c002987,2210030003,,2210030003,,2022-10-03 11:30:00.000,1,1
c_c000559,2208270004,,2208270004,,2022-08-27 17:30:00.000,1,
c_c010071,2210290007,,2210290007,,2022-10-29 20:30:00.000,12,
c_c003141,2210010006,,2210010006,,2022-10-01 13:00:00.000,1,
c_c009800,2210310007,,2210310007,,2022-10-31 02:30:00.000,1,
c_c007549,2210300003,,2210300003,,2022-10-30 14:30:00.000,16,
c_c009066,2211020007,,2211020007,,2022-11-02 17:00:00.000,1,
c_c011440,2210290006,,2210290006,,2022-10-29 17:00:00.000,15,
c_c001710,2208270001,2208270001,,2022-08-27 08:00:00.000,,,
c_c001294,2208210001,,2208210001,,2022-08-21 09:30:00.000,15,
c_c002890,2210080005,,2210080005,,2022-10-08 21:00:00.000,15,15
a_a004984,2210160001,,2210160001,,2022-10-16 11:30:00.000,1,
c_c000326,2208210002,,2208210002,,2022-08-21 11:30:00.000,1,
c_c004941,2210100003,,2210100003,,2022-10-10 11:30:00.000,1,
c_c008836,2210230006,,2210230006,,2022-10-23 15:30:00.000,15,
c_c008877,2211060001,2211060001,,2022-11-06 08:00:00.000,,,
c_c014241,2211130002,,2211130002,,2022-11-13 13:00:00.000,1,
c_c012760,2211060004,,2211060004,,2022-11-06 07:00:00.000,1,
c_c000728,2209070003,,2209070003,,2022-09-07 13:00:00.000,13,
c_c006362,2210290008,,2210290008,,2022-10-29 16:30:00.000,1,
c_c006759,2210300007,,2210300007,,2022-10-30 15:00:00.000,15,
c_c003206,2210300004,,2210300004,,2022-10-30 20:00:00.000,7,5
c_c002400,2209200005,,2209200005,,2022-09-20 21:30:00.000,12,
c_c007955,2210270011,,2210270011,,2022-10-27 17:30:00.000,13,
c_c003289,2210020008,,2210020008,,2022-10-02 21:00:00.000,4,
c_c012439,2211050003,,2211050003,,2022-11-05 10:30:00.000,15,15
c_c007627,2210230006,,2210230006,,2022-10-23 11:00:00.000,1,
c_c002778,2210020005,,2210020005,,2022-10-02 19:00:00.000,1,
c_c002377,2209240001,2209240001,,2022-09-24 07:30:00.000,,,
c_c009030,2210300004,,2210300004,,2022-10-30 14:00:00.000,1,
c_c014368,2211110004,,2211110004,,2022-11-11 14:00:00.000,13,
c_c013788,2211050003,,2211050003,,2022-11-05 12:30:00.000,1,
c_c002863,2209300003,,2209300003,,2022-09-30 12:00:00.000,15,
c_c005738,2210090002,,2210090002,,2022-10-09 11:00:00.000,1,
c_c006889,2210160009,,2210160009,,2022-10-16 18:00:00.000,2,15
c_c009354,2210290005,,2210290005,,2022-10-29 18:00:00.000,1,
c_c001571,2209030003,,2209030003,,2022-09-03 10:00:00.000,15,
c_c000753,2208200011,,2208200011,,2022-08-20 22:00:00.000,15,
c_c002252,2209150002,,2209150002,,2022-09-15 10:30:00.000,7,1
c_c006055,2210170006,,2210170006,,2022-10-17 14:30:00.000,15,
c_c005915,2210220002,,2210220002,,2022-10-22 00:00:00.000,1,
c_c006377,2210150008,,2210150008,,2022-10-15 18:30:00.000,4,
c_c009624,2211010007,,2211010007,,2022-11-01 12:00:00.000,12,
c_c002479,2209180001,2209180001,,2022-09-18 06:00:00.000,,,
c_c007635,2210220005,,2210220005,,2022-10-22 13:30:00.000,4,
c_c014211,2211110006,,2211110006,,2022-11-11 23:00:00.000,15,15
c_c005255,2210080011,,2210080011,,2022-10-08 23:30:00.000,7,5
c_c002856,2209260002,,2209260002,,2022-09-26 10:30:00.000,1,
c_c008927,2210290004,,2210290004,,2022-10-29 16:30:00.000,1,
c_c002027,2209190005,,2209190005,,2022-09-19 14:00:00.000,1,
c_c008839,2210250006,,2210250006,,2022-10-25 09:00:00.000,15,
c_c002640,2210020013,,2210020013,,2022-10-02 19:00:00.000,1,
c_c014423,2211120004,,2211120004,,2022-11-12 13:00:00.000,15,
c_c007590,2210180006,,2210180006,,2022-10-18 16:30:00.000,15,
c_c002422,2209170001,2209170001,,2022-09-17 10:00:00.000,,,
c_c007941,2210230001,,2210230001,,2022-10-23 10:30:00.000,4,
c_c005837,2210230002,,2210230002,,2022-10-23 19:00:00.000,1,
c_c013827,2211050008,,2211050008,,2022-11-05 18:00:00.000,16,
c_c001490,2209030004,,2209030004,,2022-09-03 14:00:00.000,15,
c_c002191,2209250002,,2209250002,,2022-09-25 11:00:00.000,1,
c_c011236,2210300004,,2210300004,,2022-10-30 12:00:00.000,1,
c_c005683,2210080008,,2210080008,,2022-10-08 03:30:00.000,15,
c_c001664,2208300008,,2208300008,,2022-08-30 20:00:00.000,4,
c_c012233,2210290007,,2210290007,,2022-10-29 20:00:00.000,1,15
c_c001871,2209030005,,2209030005,,2022-09-03 20:30:00.000,14,
c_c011665,2211020004,,2211020004,,2022-11-02 16:00:00.000,15,
c_c002564,2209240005,,2209240005,,2022-09-24 15:30:00.000,1,
c_c011698,2211040007,,2211040007,,2022-11-04 21:30:00.000,1,15
c_c001308,2209220004,,2209220004,,2022-09-22 13:00:00.000,1,
c_c009200,2210270009,,2210270009,,2022-10-27 19:30:00.000,1,
c_c012627,2211050001,,2211050001,,2022-11-05 12:00:00.000,4,
c_c013648,2211040007,,2211040007,,2022-11-04 22:00:00.000,15,
c_c008911,2210290018,,2210290018,,2022-10-29 23:30:00.000,1,15
c_c006085,2210220007,,2210220007,,2022-10-22 19:30:00.000,1,
c_c000246,2208090005,,2208090005,,2022-08-09 13:30:00.000,13,15
c_c009288,2210250007,,2210250007,,2022-10-25 14:30:00.000,1,
c_c000452,2208240003,,2208240003,,2022-08-24 18:00:00.000,1,
c_c011609,2210300003,,2210300003,,2022-10-30 16:00:00.000,15,
c_c009482,2210310003,,2210310003,,2022-10-31 16:30:00.000,15,
c_c006426,2210290003,,2210290003,,2022-10-29 14:00:00.000,1,15
c_c000246,2208100006,,2208100006,,2022-08-10 15:00:00.000,15,
c_c002787,2210030005,,2210030005,,2022-10-03 19:00:00.000,1,
c_c003112,2210010006,,2210010006,,2022-10-01 16:00:00.000,1,
c_c012168,2211040010,,2211040010,,2022-11-04 19:30:00.000,15,
c_c002101,2209180002,,2209180002,,2022-09-18 11:00:00.000,1,
c_c003120,2209300006,,2209300006,,2022-09-30 12:30:00.000,1,
c_c001946,2209250002,,2209250002,,2022-09-25 16:30:00.000,1,1
c_c000254,2208220001,,2208220001,,2022-08-22 21:30:00.000,7,4
c_c001111,2209030004,,2209030004,,2022-09-03 14:30:00.000,1,
c_c014183,2211100001,2211100001,,2022-11-10 10:00:00.000,,,
c_c002093,2209130001,,2209130001,,2022-09-13 16:00:00.000,1,
c_c001187,2209060002,,2209060002,,2022-09-06 15:30:00.000,15,
c_c001811,2209020008,,2209020008,,2022-09-02 18:00:00.000,15,
c_c000450,2208160005,,2208160005,,2022-08-16 17:00:00.000,1,
c_c000541,2208210001,,2208210001,,2022-08-21 11:00:00.000,1,
c_c014342,2211120002,,2211120002,,2022-11-12 22:00:00.000,7,5
c_c001125,2208270005,,2208270005,,2022-08-27 16:00:00.000,1,
c_c007572,2210180003,,2210180003,,2022-10-18 14:00:00.000,1,
c_c006719,2210280003,,2210280003,,2022-10-28 20:00:00.000,1,
c_c003098,2210030006,,2210030006,,2022-10-03 16:00:00.000,1,
c_c013531,2211030007,,2211030007,,2022-11-03 23:30:00.000,12,13
c_c013631,2211040005,,2211040005,,2022-11-04 18:30:00.000,5,4
c_c003141,2210020003,,2210020003,,2022-10-02 13:30:00.000,1,
c_c000328,2208190005,,2208190005,,2022-08-19 19:00:00.000,1,
c_c002375,2209240001,,2209240001,,2022-09-24 10:00:00.000,15,
c_c000217,2208230004,,2208230004,,2022-08-23 12:30:00.000,15,
c_c003009,2209280006,,2209280006,,2022-09-28 17:30:00.000,15,
c_c000652,2209040005,,2209040005,,2022-09-04 13:00:00.000,13,
c_c009128,2210300001,2210300001,,2022-10-30 11:30:00.000,,,
c_c003026,2210030002,,2210030002,,2022-10-03 12:30:00.000,1,
c_c003886,2210070001,,2210070001,,2022-10-07 12:30:00.000,15,
c_c002375,2209240010,,2209240010,,2022-09-24 23:00:00.000,13,
c_c012183,2210290001,2210290001,,2022-10-29 08:30:00.000,,,
c_c002490,2209120002,,2209120002,,2022-09-12 10:00:00.000,1,
c_c003039,2209250001,,2209250001,,2022-09-25 09:00:00.000,16,
c_c001152,2209030002,,2209030002,,2022-09-03 13:00:00.000,1,
c_c001718,2208270004,,2208270004,,2022-08-27 11:30:00.000,15,
c_c006656,2210150007,,2210150007,,2022-10-15 14:30:00.000,15,
c_c014418,2211100007,,2211100007,,2022-11-10 15:00:00.000,13,
c_c008059,2210230002,,2210230002,,2022-10-23 17:30:00.000,1,
c_c005501,2210090002,,2210090002,,2022-10-09 10:30:00.000,15,
c_c004046,2210090001,2210090001,,2022-10-09 17:00:00.000,,,
c_c010086,2210310004,,2210310004,,2022-10-31 16:00:00.000,1,
c_c001972,2209180001,,2209180001,,2022-09-18 13:30:00.000,15,
c_c003129,2209240004,,2209240004,,2022-09-24 15:30:00.000,15,
c_c011365,2210300002,,2210300002,,2022-10-30 11:30:00.000,1,
c_c012431,2210290001,2210290001,,2022-10-29 08:00:00.000,,,
c_c002066,2209240005,,2209240005,,2022-09-24 12:30:00.000,1,
c_c004607,2210230003,,2210230003,,2022-10-23 14:00:00.000,2,
c_c002086,2209300005,,2209300005,,2022-09-30 17:00:00.000,1,
c_c001718,2208270008,,2208270008,,2022-08-27 02:30:00.000,15,14
c_c002631,2209220005,,2209220005,,2022-09-22 15:00:00.000,1,
c_c006377,2210150001,2210150001,,2022-10-15 09:30:00.000,,,
c_c013464,2211040004,,2211040004,,2022-11-04 10:30:00.000,1,
c_c001686,2208270001,2208270001,,2022-08-27 10:30:00.000,,,
c_c005339,2210050002,,2210050002,,2022-10-05 12:30:00.000,1,
c_c000340,2209020005,,2209020005,,2022-09-02 22:00:00.000,9,5
c_c000410,2208280006,,2208280006,,2022-08-28 18:30:00.000,15,
c_c002863,2209290006,,2209290006,,2022-09-29 14:30:00.000,13,
c_c004917,2210290012,,2210290012,,2022-10-29 17:00:00.000,16,
c_c008805,2211050008,,2211050008,,2022-11-05 21:30:00.000,1,
c_c013530,2211050002,,2211050002,,2022-11-05 11:30:00.000,1,
c_c001752,2209040003,,2209040003,,2022-09-04 16:00:00.000,1,
c_c000502,2208200005,,2208200005,,2022-08-20 19:00:00.000,15,
c_c003030,2210020003,,2210020003,,2022-10-02 14:00:00.000,1,
c_c009830,2210310002,,2210310002,,2022-10-31 14:30:00.000,15,15
c_c002530,2209260001,2209260001,,2022-09-26 14:00:00.000,,,
c_c014204,2211100008,,2211100008,,2022-11-10 16:30:00.000,1,
c_c001402,2209030008,,2209030008,,2022-09-03 23:30:00.000,15,
c_c001051,2209060001,,2209060001,,2022-09-06 11:00:00.000,2,
c_c014337,2211120003,,2211120003,,2022-11-12 05:30:00.000,1,
c_c003474,2210170001,,2210170001,,2022-10-17 12:00:00.000,1,
c_c002062,2209260008,,2209260008,,2022-09-26 18:30:00.000,15,
c_c002200,2209200010,,2209200010,,2022-09-20 09:00:00.000,5,
c_c008729,2210280006,,2210280006,,2022-10-28 07:30:00.000,12,15
c_c010908,2211060004,,2211060004,,2022-11-06 13:30:00.000,1,
c_c001228,2209070002,,2209070002,,2022-09-07 12:00:00.000,1,
c_c000162,2208050005,,2208050005,,2022-08-05 20:30:00.000,15,
c_c013410,2211060001,,2211060001,,2022-11-06 18:00:00.000,1,
d_d003718,2210300005,,2210300005,,2022-10-30 15:00:00.000,15,
c_c006133,2210230003,,2210230003,,2022-10-23 13:30:00.000,1,
c_c005992,2210150003,,2210150003,,2022-10-15 12:00:00.000,1,
c_c005304,2210030001,2210030001,,2022-10-03 10:30:00.000,,,
c_c007519,2211060005,,2211060005,,2022-11-06 16:00:00.000,1,
c_c013732,2211050008,,2211050008,,2022-11-05 16:30:00.000,15,
c_c005799,2210150005,,2210150005,,2022-10-15 15:30:00.000,1,
c_c003043,2210020005,,2210020005,,2022-10-02 16:30:00.000,15,
c_c001705,2209030006,,2209030006,,2022-09-03 18:00:00.000,4,
c_c013789,2211060002,,2211060002,,2022-11-06 09:30:00.000,1,
c_c008746,2210300002,,2210300002,,2022-10-30 07:00:00.000,1,
c_c002941,2209270004,,2209270004,,2022-09-27 14:00:00.000,15,
c_c000088,2208140002,,2208140002,,2022-08-14 13:30:00.000,1,
c_c002213,2209120001,,2209120001,,2022-09-12 12:30:00.000,1,
c_c009119,2210230002,,2210230002,,2022-10-23 11:30:00.000,1,
c_c002127,2209090001,,2209090001,,2022-09-09 10:30:00.000,1,
c_c013627,2211050006,,2211050006,,2022-11-05 16:30:00.000,8,15
c_c000561,2208300001,,2208300001,,2022-08-30 22:00:00.000,4,
c_c009376,2210260004,,2210260004,,2022-10-26 13:30:00.000,1,
c_c000783,2208190005,,2208190005,,2022-08-19 15:30:00.000,15,
c_c011394,2211060007,,2211060007,,2022-11-06 19:30:00.000,1,
c_c012182,2211010001,2211010001,,2022-11-01 09:00:00.000,,,
c_c012421,2211050008,,2211050008,,2022-11-05 17:30:00.000,2,4
c_c008005,2210300001,,2210300001,,2022-10-30 21:00:00.000,12,1
c_c010076,2210280013,,2210280013,,2022-10-28 19:00:00.000,1,
c_c009358,2211050003,,2211050003,,2022-11-05 11:30:00.000,16,
c_c005869,2210090001,2210090001,,2022-10-09 16:00:00.000,,,
c_c013609,2211060004,,2211060004,,2022-11-06 16:30:00.000,1,
c_c002549,2209180007,,2209180007,,2022-09-18 18:00:00.000,4,
c_c012645,2211050004,,2211050004,,2022-11-05 13:00:00.000,2,
c_c000001,2208050003,,2208050003,,2022-08-05 16:00:00.000,1,
c_c012721,2211050003,,2211050003,,2022-11-05 15:30:00.000,1,1
c_c014273,2211100007,,2211100007,,2022-11-10 18:00:00.000,15,
c_c005173,2210080002,,2210080002,,2022-10-08 20:00:00.000,1,
c_c003197,2209250001,,2209250001,,2022-09-25 15:00:00.000,1,
c_c000541,2208200001,2208200001,,2022-08-20 10:30:00.000,,,
c_c002048,2209140011,,2209140011,,2022-09-14 14:30:00.000,15,
c_c000807,2209040003,,2209040003,,2022-09-04 13:00:00.000,1,
c_c013707,2211040003,,2211040003,,2022-11-04 12:00:00.000,1,
c_c009016,2210300003,,2210300003,,2022-10-30 12:30:00.000,1,
c_c002375,2209250005,,2209250005,,2022-09-25 23:00:00.000,12,
c_c007645,2210300006,,2210300006,,2022-10-30 16:30:00.000,1,
c_c003208,2209240004,,2209240004,,2022-09-24 13:30:00.000,15,
c_c001274,2208260010,,2208260010,,2022-08-26 16:00:00.000,15,
c_c006486,2210210001,2210210001,,2022-10-21 07:30:00.000,,,
c_c002473,2209140020,,2209140020,,2022-09-14 18:00:00.000,15,
c_c005739,2210220001,2210220001,,2022-10-22 07:30:00.000,,,
