TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
a_a001694,캠핑소리251,1,5,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,4,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-08-15 00:00:00.000,1,150000,자연의소리팬션
a_a014874,춘천 샤크아일랜드펜션,2,3,Y,2022-10-30 00:00:00.000,2022-10-31 00:00:00.000,5,1178185422,주식회사떠나요,서울 성동구 광나루로6길 48,서울 성동구 성수동2가 279-14,4109035,1120011500,2022-10-28 12:29:00.000,1,149000,리버뷰2호
a_a008222,그랜드팰리스호텔 인천,1,1,Y,2022-10-17 00:00:00.000,2022-10-18 00:00:00.000,1,2208115770,나이스정보통신㈜,,,,,2022-10-14 00:00:00.000,1,28541,GRAND PALACE HOTEL INCHEON
a_a000279,로하스캠핑,1,5,Y,2022-09-02 00:00:00.000,2022-09-04 00:00:00.000,3,,로하스캠핑,,,,,2022-09-02 00:00:00.000,1,90000,로하스캠핑두루미2
a_a001471,이지캠핑장,0,5,Y,2022-08-28 00:00:00.000,2022-08-28 00:00:00.000,4,,,경기 용인시 처인구 모현읍 갈월로 138,경기 용인시 처인구 모현읍 갈담리 99-4,,,,,0,
a_a000082,콘래드 서울,0,1,Y,2022-08-12 00:00:00.000,2022-08-13 00:00:00.000,2,,,서울 영등포구 국제금융로 10,서울 영등포구 여의도동 23-1,,,,3,307000,
a_a003573,서머셋팰리스 서울,2,1,Y,2022-10-03 00:00:00.000,2022-10-04 00:00:00.000,3,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-05 11:00:00.000,1,111720,서머셋 팰리스 
a_a001612,바바호호텔,1,1,Y,2022-09-22 00:00:00.000,2022-09-23 00:00:00.000,1,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-14 17:53:00.000,1,50000,
a_a000788,롯데시티호텔 명동,1,1,Y,2022-08-24 00:00:00.000,2022-08-26 00:00:00.000,2,1728500205,롯데시티호텔,서울 중구 삼일대로 362,서울 중구 장교동 74,2100001,1114010900,2022-08-24 13:56:00.000,1,150000,호텔비
a_a004537,힐사이드모텔,1,2,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,1,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-30 10:16:00.000,1,47000,남양주 힐사이드
a_a002399,PJ호텔,0,1,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,4,,,서울 중구 마른내로 71,서울 중구 인현동2가 73-1,,,,4,150000,
a_a012502,크라운호텔,0,1,Y,2022-10-30 00:00:00.000,2022-10-31 00:00:00.000,2,,,서울 종로구 삼일대로30길 9,서울 종로구 낙원동 25,,,,1,106961,
a_a013881,클럽케이서울,1,11,N,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,1,1208540787,(주)에스에이엠프라퍼티 선릉지점,서울 강남구 선릉로 524,,3122006,1168010500,2022-10-29 23:21:00.000,1,19000,
a_a000383,라팡드포레펜션,0,3,Y,2022-08-19 00:00:00.000,2022-08-20 00:00:00.000,3,,,경기 양평군 단월면 분지울1길 48,경기 양평군 단월면 명성리 109,,,,1,161000,
a_a001495,BS호텔,1,1,Y,2022-09-02 00:00:00.000,2022-09-03 00:00:00.000,1,,일산(백석)BS호텔,경기 고양시 일산동구 장백로 66,경기 고양시 일산동구 백석동 1340-2,3193029,4128510600,2022-09-02 00:00:00.000,1,60000,호텔비 일반실
a_a009689,탑모텔,1,2,Y,2022-10-25 00:00:00.000,2022-10-26 00:00:00.000,2,2208742885,(주)야놀자,경기 용인시 기흥구 용구대로 2363,경기 용인시 기흥구 마북동 479-1,2012011,4146311300,2022-10-25 18:12:00.000,3,45000,용인 탑
a_a003141,에이큐브호텔,1,1,Y,2022-10-01 00:00:00.000,2022-10-03 00:00:00.000,4,2028141644,에이큐브,서울 중구 동호로35길 5,서울 중구 을지로5가 274-20,4103111,1114015100,2022-10-01 17:45:00.000,1,302940,호텔비
a_a000058,그랜드인터컨티넨탈 서울파르나스,0,1,Y,2022-08-14 00:00:00.000,2022-08-15 00:00:00.000,2,,,서울 강남구 테헤란로 521,서울 강남구 삼성동 159-8,,,,1,580800,
a_a000361,오블라디풀빌라,1,3,Y,2022-08-22 00:00:00.000,2022-08-23 00:00:00.000,5,2208742885,(주)야놀자,,,,,2022-07-17 23:02:00.000,1,585000,숙박비
a_a002739,램파트호텔,1,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-22 15:32:00.000,3,39182,MO-구운동램파트 - STA
a_a001133,베스트웨스턴 하버파크호텔,1,1,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-08-27 16:33:00.000,1,142600,HO-[하버조식 패키지]디
a_a013698,더케이즈,0,3,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,경기 포천시 일동면 운악청계로1480번길 49,경기 포천시 일동면 기산리 13-38,,,,1,250000,
a_a003715,가평 뉴청평펜션,0,3,Y,2022-10-05 00:00:00.000,2022-10-06 00:00:00.000,1,,,경기 가평군 청평면 잠곡로 120-41,경기 가평군 청평면 청평리 28-6,,,,1,85000,
a_a004046,자주모텔,1,2,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,,1,45700,MO용인자주JAJU 일
a_a001904,에어비앤비,1,11,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,4,,AIRBNB,서울시 성동구 성수동2가 269-148번지,,,,2022-09-06 12:45:00.000,3,297574,AIRBNB*HMTD2KTZQY
a_a000928,라마다용인호텔,0,1,Y,2022-08-19 00:00:00.000,2022-08-20 00:00:00.000,1,,,경기 용인시 처인구 포곡읍 마성로 420,경기 용인시 처인구 포곡읍 전대리 356-6,,,,1,117000,
a_a015776,더코노셔레지던스,2,1,Y,2022-11-04 00:00:00.000,2022-11-05 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-11-03 10:08:00.000,1,90000,여의도더코노셔레지던스
a_a000269,체스터톤스,0,1,Y,2022-08-21 00:00:00.000,2022-08-21 00:00:00.000,2,,,강원 속초시 엑스포로 109,강원 속초시 교동 1024-1,,,,4,90000,
a_a002108,에어비앤비 숙소(모모의집),1,11,Y,2022-09-16 00:00:00.000,2022-09-17 00:00:00.000,2,,에어비앤비,,,,,2022-09-10 12:08:00.000,1,235390,
a_a003008,양지파인리조트,1,4,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,4,2208115770,나이스정보통신㈜,,,,,2022-09-21 00:00:00.000,1,105814,YANGJI PINE RESORT
a_a001978,골든호텔,1,1,Y,2022-09-29 00:00:00.000,2022-09-30 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-08-24 00:03:00.000,1,3700,HO-체크인 시 배정
a_a000124,글래드 마포,1,1,Y,2022-08-25 00:00:00.000,2022-08-26 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-07-18 00:23:00.000,1,92261,HO-[공동구매]* 주중1
a_a000700,W지우리조트,0,4,Y,2022-08-26 00:00:00.000,2022-08-28 00:00:00.000,2,,,경기 가평군 가평읍 북한강변로 970-9,경기 가평군 가평읍 달전리 159-15,,,,1,480000,
a_a002032,골든튤립에버 용인호텔,1,1,Y,2022-09-16 00:00:00.000,2022-09-17 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-02 19:48:00.000,3,101195,골든튤립에버용인호텔
a_a008418,숲속의쉼터글램핑,2,5,Y,2022-10-16 00:00:00.000,2022-10-16 00:00:00.000,2,,숲속의쉼터,,,,,2022-10-15 00:00:00.000,1,50000,무박권(예약첫째날 글램핑 이용)
a_a011104,호텔M스토리,1,1,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,,N호텔 제휴 시크릿몰,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-10-21 12:01:00.000,1,111060,
a_a002063,골든호텔,1,1,Y,2022-09-11 00:00:00.000,2022-09-12 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-06 18:49:00.000,1,49100,MO-간석골든호텔 - 울트라
a_a001765,연천푸르내마을체험관,0,3,Y,2022-09-17 00:00:00.000,2022-09-18 00:00:00.000,4,,,경기 연천군 청산면 청연로 30-62,경기 연천군 청산면 궁평리 549-4,,,,3,80000,
a_a001130,마루산 독채펜션,0,3,Y,2022-08-25 00:00:00.000,2022-08-26 00:00:00.000,6,,,잎너비길 17-80,,,,,1,250000,
a_a002024,초시매,1,3,Y,2022-09-12 00:00:00.000,2022-09-13 00:00:00.000,1,1558601981,주식회사야놀자클라우드코리아,,,,,2022-09-12 00:00:00.000,1,230000,이든방
a_a001472,위코스테이 명동,0,7,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,2,,,서울 중구 창경궁로1길 14,서울 중구 충무로4가 334,,,,1,135000,
a_a001687,국립유명산자연휴양림,1,9,Y,2022-09-15 00:00:00.000,2022-09-16 00:00:00.000,1,3058304961,국립자연휴양림관리소,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,2022-09-14 17:41:00.000,1,15000,
a_a005334,별밤야영장,0,5,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,4,,,경기 안성시 삼죽면 개나리길 138-20,경기 안성시 삼죽면 진촌리 7-4,,,,1,240000,
a_a000912,비비드펜션,1,3,Y,2022-08-22 00:00:00.000,2022-08-23 00:00:00.000,3,2208742885,(주)야놀자,,,,,2022-08-16 00:00:00.000,1,125000,가평 비비드펜션(바로앞3M계곡)
a_a003651,킨텍스바이케이트리,1,1,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-06 00:01:00.000,1,135000,일산 킨텍스 바이 케이트리
b_b001071,안다즈 서울강남,1,1,Y,2022-09-09 00:00:00.000,2022-09-11 00:00:00.000,4,2018609520,안다즈,서울 강남구 논현로 854,,3121022,1168010700,2022-09-11 11:55:00.000,1,36000,호텔비
a_a001142,백남관광(주)프레진던트호텔,10,1,,,,2,2028145562,백남관광 주식회사,서울 중구 을지로 16,서울 중구 을지로1가 188-3,3101006,1114010400,2022-08-27 15:06:00.000,1,180230,호텔비
a_a000787,바이올린모텔,1,2,Y,2022-08-25 00:00:00.000,2022-08-26 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,,1,49786,
b_b000086,두원팬션,0,3,Y,2022-08-06 00:00:00.000,2022-08-07 00:00:00.000,5,,,화상대리969-12,,,,,3,100000,
a_a012456,코코아게스트하우스,0,7,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,4,,,서울 마포구 와우산로17길 19-9,서울 마포구 서교동 409-19,,,,1,111900,
a_a017705,나인호텔,1,1,Y,2022-11-12 00:00:00.000,2022-11-13 00:00:00.000,2,,(주)비바리퍼블리카,서울 강남구 테헤란로 142,서울 강남구 역삼동 736-1,3122010,1168010100,2022-11-12 22:28:00.000,1,73900,
a_a002989,칼봉산자연휴양림 산림문화휴양관,0,9,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,3,,,경기 가평군 가평읍 경반안로 454,,,,,1,97000,
a_a000510,호텔아띠,1,1,Y,2022-08-19 00:00:00.000,2022-08-20 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-08-19 17:59:00.000,1,50000,호텔비 인천(차이나타운)호텔아띠
a_a000276,하이서울유스호스텔,0,1,Y,2022-08-26 00:00:00.000,2022-08-27 00:00:00.000,4,,,서울 영등포구 영신로 200,서울 영등포구 영등포동7가 57,,,,1,82000,
a_a010287,켄싱턴호텔 여의도,2,1,Y,2022-10-20 00:00:00.000,2022-10-21 00:00:00.000,2,,WEBTOUR.COM,,,,,2022-10-20 00:00:00.000,1,353060,국내여행만들기예약(기차+숙박+입장권)
a_a004700,T7호텔,2,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,,용인HOTELT7,경기 용인시 처인구 백옥대로1068번길 1,경기 용인시 처인구 김량장동 21-1,4409335,4146110100,2022-09-25 18:29:00.000,1,60000,호텔숙박비
a_a001674,을지로코업레지던스,4,11,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,,,,,,,,1,120000,
a_a003181,호텔더디자이너스 종로점,0,1,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,3,,,서울 종로구 수표로 89-8,서울 종로구 관수동 14-1,,,,1,72600,
a_a002981,올댓워터펜션,1,3,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,4,,올댓워터펜션,경기 가평군 가평읍 호반로 1705,경기 가평군 가평읍 산유리 105-9,3216049,4182025032,2022-09-16 10:40:00.000,3,370000,펜션비
a_a005577,JW 메리어트 호텔 서울,0,1,Y,2022-10-10 00:00:00.000,2022-10-11 00:00:00.000,1,,,서울 서초구 신반포로 176,서울 서초구 반포동 19-3,,,,1,353320,
a_a014249,용문감성펜션,0,3,Y,2022-11-08 00:00:00.000,2022-11-09 00:00:00.000,2,,,경기 양평군 용문면 용문산로 213-5,경기 양평군 용문면 덕촌리 98-1,,,,3,120000,
a_a000568,청평자연휴양림,1,9,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,4,1321021451,청평자연휴양림,경기 가평군 청평면 북한강로2246번길 8-6,,4448111,4182032527,2022-06-03 08:03:00.000,1,170000,
a_a000218,지안힐링라운지,0,3,N,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,3,,,경기 가평군 설악면 유명산길 37,경기 가평군 설악면 가일리 283-4,,,,1,120000,
a_a000111,글래드 마포,1,1,Y,2022-08-22 00:00:00.000,2022-08-24 00:00:00.000,1,7428600224,(주)위드이노베이션,,,,,2022-08-20 00:19:00.000,3,225160,
a_a002344,JS부티크호텔,1,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-15 00:00:00.000,1,42300,광명철산 JS 부티크 호텔
a_a000935,글래드 여의도,1,1,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,3,,웹투어(주),,,,,2022-08-16 00:00:00.000,1,213840,
a_a003703,롯데캐슬캠퍼스타운아파트,0,10,N,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,1,,,인천 연수구 송도과학로27번길 55,인천 연수구 송도동 149,,,,,0,
a_a009740,집나온거북이,1,7,Y,2022-10-21 00:00:00.000,2022-10-23 00:00:00.000,2,,집나온거북이,서울 종로구 돈화문로 61,서울 종로구 묘동 141,3100003,1111015100,,1,160000,게스트하우스비
a_a015175,상계주공2단지아파트,0,10,N,2022-10-29 00:00:00.000,2022-10-29 00:00:00.000,2,,,서울 노원구 동일로 1355,서울 노원구 상계동 746-5,,,,,0,
a_a003368,호텔신북온천,1,1,N,2022-09-29 00:00:00.000,2022-09-30 00:00:00.000,2,4950801561,신북온천스파텔,경기 포천시 신북면 청신로 585,경기 포천시 신북면 덕둔리 625-4,3213061,4165034032,2022-09-29 20:51:00.000,1,50000,
a_a003585,G7호텔,1,1,Y,2022-10-08 00:00:00.000,2022-10-10 00:00:00.000,2,,G7호텔,경기 용인시 처인구 포곡읍 전대로78번길 14-6,경기 용인시 처인구 포곡읍 전대리 191-45,4409732,4146125027,,1,145000,호텔비
a_a000427,바라산자연휴양림 캠핑장,0,5,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,1,,,경기 의왕시 바라산로 84,경기 의왕시 학의동 산 117-1,,,,1,20000,
a_a012471,나인트리프리미어호텔 인사동,1,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,나인트리 프리미어 호텔 인사동,서울 종로구 인사동길 49,서울 종로구 관훈동 155-2,4100259,1111012800,2022-10-29 00:00:00.000,1,267641,호텔비
a_a000557,안테룸 서울,0,1,Y,2022-08-22 00:00:00.000,2022-08-23 00:00:00.000,2,,,서울 강남구 도산대로 153,서울 강남구 신사동 561-19,,,,1,94600,
a_a017844,이비스앰배서더호텔 인사동,0,1,N,2022-11-10 00:00:00.000,2022-11-11 00:00:00.000,1,,,서울 종로구 삼일대로30길 31,서울 종로구 익선동 34-8,,,,1,100455,
a_a003366,호텔스카이파크 명동3호점,0,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,,,서울 중구 퇴계로 139,서울 중구 충무로2가 62-9,,,,4,80000,
a_a002376,SR DESIGN HOTEL,10,1,,,,2,5270202171,SR디자인호텔,경기 용인시 처인구 금령로90번길 5,경기 용인시 처인구 김량장동 87-1,4409130,4146110100,2022-09-24 19:30:00.000,1,20000,호텔비
a_a009609,코모도모텔,0,2,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,,,서울 영등포구 영중로6길 10,서울 영등포구 영등포동3가 19-1,,,,5,75000,
a_a011188,파크마린호텔,0,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,인천 남동구 소래역로 44,인천 남동구 논현동 677-1,,,,1,121000,
a_a002377,HAEVICH HOTEL & RESORT JEJU,10,1,,,,3,6168127929,해비치호텔앤드리조트㈜,경기 화성시 남양읍 시청로 290,경기 화성시 남양읍 활초리 4-21,3210146,4159026225,2022-09-21 08:32:00.000,1,60000,호텔비
a_a001525,바모스호텔,0,1,Y,2022-09-02 00:00:00.000,2022-09-03 00:00:00.000,2,,,서울 영등포구 영등포로47길 8-1,서울 영등포구 영등포동2가 317-2,,,,5,54000,
c_c000072,안성숲속빌리지,0,3,Y,2022-08-15 00:00:00.000,2022-08-16 00:00:00.000,4,,,경기 안성시 죽산면 용설로 232-70,경기 안성시 죽산면 용설리 777,,,,3,210000,
a_a001187,토요코인호텔 인천부평점,1,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,1,7128500677,토요코인,인천 부평구 광장로 10,인천 부평구 부평동 534-29,3154004,2823710100,2022-08-27 15:55:00.000,1,44180,
a_a002202,호텔 스카이파크 킹스타운 동대문점,1,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,,호텔 스카이파크 킹스타운,서울 중구 장충단로13길 20,서울 중구 을지로6가 17-2,4103267,1114014800,2022-09-23 20:08:00.000,1,226550,[캠핑 IN THE SKY]스탠다드 더블
a_a000751,밀리오레호텔 명동,1,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,1,,명동 밀리오레 호텔,서울 중구 퇴계로 115,서울 중구 충무로1가 24-1,3101011,1114012400,2022-08-17 16:16:00.000,1,95000,호텔
a_a007984,파크하얏트 서울,1,1,Y,2022-10-14 00:00:00.000,2022-10-15 00:00:00.000,1,,파크하얏트서울호텔,서울 강남구 테헤란로 606,서울 강남구 대치동 995-14,3122010,1168010600,2022-10-16 14:49:00.000,1,1097212,호텔비
a_a003839,필스테이 이화부띠끄점,0,7,Y,2022-09-30 00:00:00.000,2022-10-02 00:00:00.000,1,,,서울 서대문구 이화여대7길 8,서울 서대문구 대현동 56-126,,,,1,18818,
a_a001425,H에비뉴 이대점,2,1,Y,2022-08-26 00:00:00.000,2022-08-28 00:00:00.000,1,,신촌 에이치에비뉴-H-AVENUE-DLEOWJA,서울 마포구 신촌로 152,서울 마포구 노고산동 1-74,3005057,1144011000,2022-08-13 16:00:00.000,1,120000,"스탠다드(조식포함,NETFLIX)"
a_a001428,이비스앰배서더 수원점,0,1,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,1,,,경기 수원시 팔달구 권광로 132,경기 수원시 팔달구 인계동 1132-12,,,,1,87930,
a_a002246,연희장,0,7,Y,2022-09-16 00:00:00.000,2022-09-17 00:00:00.000,1,,,서울 서대문구 연희로 87,서울 서대문구 연희동 188-88,,,,1,54756,
a_a000415,인천환경공단 송도스포츠파크 캠핑장,0,5,Y,2022-08-19 00:00:00.000,2022-08-21 00:00:00.000,2,,,,인천 연수구 송도동 380,,,,1,36000,
a_a000123,남산포레스트게스트하우스,0,7,Y,2022-08-11 00:00:00.000,2022-08-14 00:00:00.000,4,,,서울 중구 퇴계로14길 29,서울 중구 남산동1가 16-6,,,,2,321937,
a_a001440,레스케이프호텔,0,1,Y,2022-09-18 00:00:00.000,2022-09-19 00:00:00.000,2,,,서울 중구 퇴계로 67,서울 중구 회현동1가 210,,,,1,240000,
a_a003204,파라다이스시티 레드윙,1,1,Y,2022-10-19 00:00:00.000,2022-10-19 00:00:00.000,2,,파라다이스시티호텔,인천 중구 영종해안남로321번길 186,인천 중구 운서동 2874,4247199,2811014700,2022-10-19 00:00:00.000,1,269000,호텔비 디럭스 트윈
a_a001192,글레이셔박,0,1,N,2022-09-03 00:00:00.000,2022-09-03 00:00:00.000,2,,,서울 성동구 서울숲2길 9,서울 성동구 성수동1가 685-491,,,,1,14000,
a_a004348,화성게스트하우스,1,7,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,1,2208115770,나이스정보통신㈜,경기 수원시 팔달구 정조로801번길 11,경기 수원시 팔달구 팔달로2가 4,4328282,4111512100,2022-10-01 14:00:00.000,1,20000,화성게스트하우스 1*4 도미토리룸 내 침대
a_a001393,나인트리프리미어호텔 인사동,1,1,Y,2022-08-27 00:00:00.000,2022-08-29 00:00:00.000,3,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-08-25 00:00:00.000,3,363600,HO디럭스 더블룸
a_a009605,브라운도트 인천송도점,1,1,Y,2022-10-19 00:00:00.000,2022-10-20 00:00:00.000,2,,송도브라운도트호텔,인천 연수구 능허대로 227-7,인천 연수구 옥련동 553-7,3008016,2818510100,2022-10-17 13:22:00.000,1,55000,호텔비
a_a001715,국립운악산자연휴양림,1,9,Y,2022-09-22 00:00:00.000,2022-09-23 00:00:00.000,2,3058304961,국립자연휴양림관리소,경기 포천시 화현면 화동로 184,경기 포천시 화현면 화현리 1148-27,3213050,4165041021,2022-08-31 03:06:00.000,1,58000,[A동]동고비(5인실)1박
a_a004341,이비스앰배서더 서울명동,1,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,2,5278800686,주식회사 카카오페이,경기 성남시 분당구 판교역로 166,경기 성남시 분당구 백현동 532,3179025,4113511000,2022-09-28 10:46:00.000,1,149984,
a_a000303,나인트리프리미어호텔 서울판교,0,1,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,3,,,경기 성남시 수정구 창업로 18,경기 성남시 수정구 시흥동 288-11,,,,1,156845,
a_a000825,국립유명산자연휴양림,1,9,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,4,3058304961,국립자연휴양림관리소,경기 가평군 설악면 유명산길 79-53,경기 가평군 설악면 가일리 산 35,4448224,4182031032,2022-08-27 03:57:00.000,1,16500,야영데크(6인실)
a_a001349,그랜드하얏트서울,1,1,Y,2022-08-23 00:00:00.000,2022-08-24 00:00:00.000,2,,그랜드하얏트,서울 용산구 소월로 322,,3101018,1117013100,2022-08-24 10:59:00.000,1,10000,
a_a009699,더케이즈,1,3,Y,2022-10-30 00:00:00.000,2022-10-31 00:00:00.000,3,7160101848,케이즈,경기 포천시 일동면 운악청계로1480번길 46,경기 포천시 일동면 기산리 13-15,4439465,4165037023,2022-10-17 16:59:00.000,1,159900,슈페리어 더블 A(호수전망)
a_a003108,디오르펜션,1,3,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,,디오르 풀빌라,경기 가평군 상면 수목원로 279-85,경기 가평군 상면 행현리 591-3,3216056,4182033023,2022-08-26 18:35:00.000,1,88360,큐트룸
a_a012515,더존카라반&글램핑,0,5,Y,2022-10-30 00:00:00.000,2022-10-31 00:00:00.000,1,,,경기 포천시 이동면 화동로2076번길 125,경기 포천시 이동면 장암리 148-2,,,,1,144000,
a_a003248,자라섬캠핑장,0,5,Y,2022-10-01 00:00:00.000,2022-10-03 00:00:00.000,2,,,경기 가평군 가평읍 자라섬로 60,경기 가평군 가평읍 대곡리 27-15,,,,5,322000,
a_a015729,그랜드워커힐서울,2,1,Y,2022-11-02 00:00:00.000,2022-11-03 00:00:00.000,2,2208115770,나이스정보통신㈜,,,,,2022-10-30 00:00:00.000,1,283140,GRAND WALKERHILL SEOUL
a_a014823,스타비아호텔,0,1,Y,2022-11-05 00:00:00.000,2022-11-06 00:00:00.000,2,,,경기 김포시 태장로795번길 147,경기 김포시 장기동 2011-3,,,,5,110000,
a_a001802,서울드래곤시티,1,1,Y,2022-09-17 00:00:00.000,2022-09-18 00:00:00.000,2,1068527420,(주)서부티엔디,서울 용산구 청파로20길 95,서울 용산구 한강로3가 40-969,4106354,1117012800,2022-09-17 12:07:00.000,1,183398,
a_a000136,호텔그레이스리 서울,0,1,Y,2022-08-10 00:00:00.000,2022-08-11 00:00:00.000,3,,,서울 중구 세종대로12길 12,서울 중구 남대문로4가 17-19,,,,1,105840,
a_a009511,슬리피판다,0,7,Y,2022-10-22 00:00:00.000,2022-10-24 00:00:00.000,2,,,,,,,,1,124220,
a_a012275,어반아지트,1,11,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,3,,,,,,,2022-10-07 11:26:00.000,3,325000,
a_a001322,자라섬캠핑장,1,5,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,4,1328206966,가평군시설관리공단,경기 가평군 가평읍 문화로 131,,3216052,4182025022,2022-08-17 17:20:00.000,1,14000,자라섬캠핑장 오토캠핑장 주말_다자녀할인30% 오토캠핑장 62
a_a003065,스타스테이,1,3,Y,2022-10-01 00:00:00.000,2022-10-03 00:00:00.000,3,6897200362,스타스테이(STARSTAY),경기 양평군 서종면 황순원로238번길 15-8,경기 양평군 서종면 수능리 361-8,4452494,4183035023,2022-09-01 15:13:00.000,1,175999,카시오페아
a_a000815,동두천자연휴양림,1,9,Y,2022-08-30 00:00:00.000,2022-08-31 00:00:00.000,8,1278300502,자유수호평화박물관,경기 동두천시 방죽로 23,,3189007,4125010300,2022-07-30 10:27:00.000,1,200000,
a_a009685,호텔더디자이너스 동대문,0,1,Y,2022-11-01 00:00:00.000,2022-11-02 00:00:00.000,2,,,서울 중구 퇴계로 306,서울 중구 쌍림동 270-2,,,,1,66670,
a_a000669,포포인츠 바이쉐라톤 서울구로,1,1,Y,2022-08-23 00:00:00.000,2022-08-24 00:00:00.000,1,2118829492,와이씨앤티(주),서울 구로구 디지털로32길 72,서울 구로구 구로동 1128-1,4148337,1153010200,2022-08-23 17:27:00.000,1,153076,
