TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
b_b002188,2208190003,,2208190003,,2022-08-19 12:00:00.000,1,15
b_b000019,2208080010,,2208080010,,2022-08-08 17:30:00.000,13,
b_b006879,2210080001,2210080001,,2022-10-08 13:30:00.000,,,
b_b003443,2209040004,,2209040004,,2022-09-04 16:30:00.000,15,
b_b003430,2209020005,,2209020005,,2022-09-02 23:30:00.000,15,
b_b003941,2209170001,2209170001,,2022-09-17 08:30:00.000,,,
b_b003051,2208310003,,2208310003,,2022-08-31 08:30:00.000,12,
b_b009603,2210260001,,2210260001,,2022-10-26 08:00:00.000,14,
b_b003835,2209250003,,2209250003,,2022-09-25 13:00:00.000,15,
b_b000628,2208090013,,2208090013,,2022-08-09 19:30:00.000,1,
b_b015435,2210310011,,2210310011,,2022-10-31 20:00:00.000,5,
b_b009807,2210220004,,2210220004,,2022-10-22 16:00:00.000,1,
b_b005157,2210030001,,2210030001,,2022-10-03 10:30:00.000,1,1
b_b000180,2208110006,,2208110006,,2022-08-11 16:00:00.000,2,
b_b008532,2210150004,,2210150004,,2022-10-15 10:00:00.000,1,
b_b006186,2210160009,,2210160009,,2022-10-16 18:00:00.000,15,
b_b002821,2208220003,,2208220003,,2022-08-22 13:00:00.000,1,
b_b008207,2210250007,,2210250007,,2022-10-25 14:30:00.000,13,
b_b006723,2210110006,,2210110006,,2022-10-11 16:00:00.000,1,
b_b004883,2210090001,2210090001,,2022-10-09 11:00:00.000,,,
b_b009514,2210300002,,2210300002,,2022-10-30 11:30:00.000,1,
b_b002116,2208220004,,2208220004,,2022-08-22 12:30:00.000,13,
b_b014279,2210310004,,2210310004,,2022-10-31 14:00:00.000,1,
b_b002161,2209050001,,2209050001,,2022-09-05 00:00:00.000,1,
b_b007862,2210150009,,2210150009,,2022-10-15 16:30:00.000,15,
b_b013790,2210300002,,2210300002,,2022-10-30 12:00:00.000,1,
b_b006636,2211050004,,2211050004,,2022-11-05 15:30:00.000,15,
b_b014524,2210290008,,2210290008,,2022-10-29 18:00:00.000,1,
b_b009926,2210210006,,2210210006,,2022-10-21 14:30:00.000,15,
b_b002802,2208210001,,2208210001,,2022-08-21 08:00:00.000,5,
b_b004775,2210040005,,2210040005,,2022-10-04 17:30:00.000,15,15
b_b002601,2208240007,,2208240007,,2022-08-24 21:00:00.000,15,
b_b009661,2210290004,,2210290004,,2022-10-29 22:30:00.000,15,
b_b000454,2208280003,,2208280003,,2022-08-28 11:30:00.000,1,
b_b006892,2210310002,,2210310002,,2022-10-31 13:30:00.000,1,
b_b004707,2209250001,,2209250001,,2022-09-25 06:30:00.000,1,
b_b000256,2208210001,,2208210001,,2022-08-21 10:30:00.000,1,
b_b006264,2210020001,2210020001,,2022-10-02 05:30:00.000,,,
b_b004405,2210030001,,2210030001,,2022-10-03 12:30:00.000,1,
b_b011470,2210270006,,2210270006,,2022-10-27 16:30:00.000,1,
b_b000253,2208180004,,2208180004,,2022-08-18 12:30:00.000,1,
b_b014993,2210290001,2210290001,,2022-10-29 08:00:00.000,,,
c_c001207,2209080001,2209080001,,2022-09-08 10:30:00.000,,,
b_b006564,2210160006,,2210160006,,2022-10-16 15:00:00.000,16,
b_b002090,2208290004,,2208290004,,2022-08-29 11:30:00.000,1,
b_b004851,2209240007,,2209240007,,2022-09-24 18:30:00.000,1,
b_b007974,2210270002,,2210270002,,2022-10-27 11:30:00.000,2,
b_b006510,2210010002,,2210010002,,2022-10-01 13:30:00.000,1,
