TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
b_b004235,B04,b004235,24;3;4;,2022-09-30,2022-10-02,자가용,,24;3;4;,6;7;24
b_b001761,B03,b001761,12;22;24;26;3;,2022-08-19,2022-08-21,자가용,,12;22;24;26;3;,1;3;22
b_b009557,B06,b009557,9;,2022-10-23,2022-10-24,자가용,,9;,1;6;9
b_b006789,B06,b006789,1;10;2;22;9;,2022-10-06,2022-10-07,자가용,,1;10;2;22;9;,3;12;22
b_b014330,B01,b014330,12;23;26;27;,2022-10-30,2022-11-01,자가용,,12;23;26;27;,12;27;26
b_b001184,B04,b001184,21;22;23;4;6;,2022-08-18,2022-08-21,자가용,경상권 외에 거주하는 40세 이상 3인 이상 친구,21;22;23;4;6;,21;6;11
b_b006313,B06,b006313,22;3;,2022-10-01,2022-10-02,자가용,,22;3;,3;22;6
b_b002375,B01,b002375,12;2;23;24;5;,2022-08-22,2022-08-26,자가용,,12;2;23;24;5;,2;5;12
b_b006724,B03,b006724,22;3;4;,2022-10-08,2022-10-09,,,22;3;4;,3;4;9
b_b014630,B03,b014630,2;22;26;3;,2022-10-28,2022-10-30,대중교통 등,,2;22;26;3;,3;2;22
b_b011577,B01,b011577,9;12;22;27;28;,2022-10-28,2022-10-29,,,9;12;22;27;28;,4;22;24
b_b005591,B03,b005591,3;4;,2022-10-06,2022-10-08,대중교통 등,,3;4;,2;3;26
b_b007797,B03,b007797,26;4;,2022-10-15,2022-10-16,자가용,,26;4;,9;26;4
b_b014565,B03,b014565,1;21;24;27;28;,2022-11-05,2022-11-06,자가용,,1;21;24;27;28;,21;27;24
b_b000397,B01,b000397,22;23;5;,2022-08-27,2022-08-30,자가용,,2;,5;22;23
b_b004784,B03,b004784,10;22;26;8;,2022-09-24,2022-09-26,자가용,,10;22;26;8;,8;10;22
b_b006777,B06,b006777,3;22;21;24;27;,2022-10-03,2022-10-04,자가용,경상권에 거주하는 40세 이상 부부,3;22;21;24;27;,22;21;6
b_b013756,B06,b013756,1;22;3;,2022-10-28,2022-10-29,,,1;22;3;,1;3;22
b_b011468,B02,b011468,3;6;1;10;22;,2022-10-24,2022-10-26,대중교통 등,,3;6;1;10;22;,10;3;6
b_b011129,B03,b011129,6;22;24;,2022-10-29,2022-10-30,,,6;22;24;,21;22;6
b_b009821,B06,b009821,1;22;24;4;,2022-10-22,2022-10-23,자가용,,1;22;24;4;,12;24;1
b_b005335,B03,b005335,12;22;26;3;4;,2022-10-22,2022-10-24,대중교통 등,,12;22;26;3;4;,3;22;2
b_b005076,B04,b005076,22;26;,2022-10-01,2022-10-02,대중교통 등,,22;26;,22;26;24
b_b009941,B03,b009941,12;22;4;,2022-10-24,2022-10-25,자가용,경상권에 거주하는 40세 이상 부부,12;22;4;,21;22;24
b_b005987,B06,b005987,1;,2022-10-07,2022-10-08,,,1;,1;4;24
b_b007046,B04,b007046,6;,2022-10-30,2022-10-31,대중교통 등,경상권 외에 거주하는 39세 이하 3인 이상 친구,6;,6;4;22
b_b001222,B06,b001222,11;21;22;5;6;,2022-08-20,2022-08-22,자가용,,11;21;22;5;6;,6;11;22
b_b015553,B03,b015553,6;24;22;26;11;,2022-10-29,2022-10-30,자가용,,6;24;22;26;11;,11;6;24
b_b015936,B01,b015936,21;24;27;,2022-11-05,2022-11-06,,,21;24;27;,21;24;4
b_b000590,B04,b000590,10;21;23;6;,2022-08-08,2022-08-11,자가용,,2;,21;10;6
b_b002603,B01,b002603,2;3;5;6;9;,2022-08-19,2022-08-22,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,2;3;5;6;9;,2;22;6
b_b009255,B03,b009255,1;22;26;3;6;,2022-10-20,2022-10-21,대중교통 등,,1;22;26;3;6;,26;3;22
b_b000105,B01,b000105,10;22;,2022-08-11,2022-08-14,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,2;,2;7;22
b_b013626,B03,b013626,21;22;25;26;,2022-11-01,2022-11-02,,,21;22;25;26;,12;22;25
b_b000128,B01,b000128,24;3;4;5;6;,2022-08-06,2022-08-09,대중교통 등,,3;,3;22;21
b_b002299,B01,b002299,21;6;,2022-08-26,2022-08-28,자가용,,21;6;,11;21;27
b_b001583,B02,b001583,1;3;4;7;9;,2022-08-19,2022-08-22,자가용,,1;3;4;7;9;,7;21;4
b_b014970,B05,b014970,28;22;,2022-10-29,2022-10-30,자가용,,28;22;,5;22;28
b_b006034,B01,b006034,21;25;26;4;6;,2022-10-01,2022-10-03,자가용,,21;25;26;4;6;,25;26;4
b_b006186,B03,b006186,1;12;22;24;26;,2022-10-16,2022-10-17,대중교통 등,,1;12;22;24;26;,22;12;26
b_b009797,B01,b009797,1;22;26;4;9;,2022-10-23,2022-10-25,자가용,,1;22;26;4;9;,24;22;1
b_b013672,B01,b013672,6;,2022-10-30,2022-10-31,,수도권/강원에 거주하는 39세 이하 커플,6;,6;24;28
b_b000432,B01,b000432,1;2;3;4;6;,2022-08-27,2022-08-30,자가용,,1;,6;1;26
b_b007564,B04,b007564,6;,2022-10-15,2022-10-16,대중교통 등,,6;,6;26;21
b_b000471,B01,b000471,22;24;26;8;,2022-08-05,2022-08-08,자가용,,8;,8;22;26
b_b002519,B01,b002519,5;,2022-08-22,2022-08-25,자가용,,5;,5;3;23
b_b006626,B03,b006626,21;22;24;28;6;,2022-10-15,2022-10-16,,,21;22;24;28;6;,21;22;24
b_b002624,B01,b002624,1;12;22;26;6;,2022-08-19,2022-08-22,대중교통 등,,1;12;22;26;6;,1;12;22
a_a005779,B01,a005779,21;,2022-10-25,2022-10-26,자가용,,21;,21;3;28
a_a004334,B01,a004334,1;2;22;4;,2022-10-02,2022-10-03,,,1;2;22;4;,1;24;26
b_b014693,B01,b014693,5;8;9;,2022-10-29,2022-10-31,자가용,,5;8;9;,8;28;9
b_b000514,B01,b000514,21;3;6;,2022-08-07,2022-08-10,자가용,,2;,27;3;21
b_b006717,B06,b006717,2;22;,2022-10-22,2022-10-23,,,2;22;,2;22;11
b_b011208,B06,b011208,3;5;6;,2022-10-25,2022-10-26,,,3;5;6;,5;3;11
b_b004549,B06,b004549,12;2;22;,2022-09-26,2022-09-28,대중교통 등,,12;2;22;,12;22;2
b_b015091,B01,b015091,22;26;5;,2022-10-30,2022-10-31,,,22;26;5;,5;26;21
b_b011072,B03,b011072,12;,2022-11-03,2022-11-04,,,12;,12;24;1
b_b003024,B03,b003024,1;2;22;3;,2022-08-21,2022-08-22,자가용,,1;2;22;3;,3;2;1
b_b011636,B06,b011636,1;11;9;,2022-10-29,2022-10-30,,,1;11;9;,11;22;21
b_b011673,B01,b011673,12;,2022-10-31,2022-11-01,,수도권/강원에 거주하는 39세 이하 커플,12;,12;22;3
b_b008474,B03,b008474,12;21;22;3;4;,2022-10-29,2022-10-31,자가용,,12;21;22;3;4;,9;12;21
b_b009620,B03,b009620,12;22;3;4;6;,2022-10-22,2022-10-24,자가용,,12;22;3;4;6;,3;6;12
b_b013620,B01,b013620,21;,2022-11-01,2022-11-02,,,21;,3;6;21
b_b004686,B04,b004686,13;3;4;6;,2022-10-01,2022-10-03,대중교통 등,,13;3;4;6;,9;23;6
b_b004127,B01,b004127,10;2;3;6;,2022-09-19,2022-09-21,자가용,수도권/강원에 거주하는 40세 이상 부부,10;2;3;6;,2;10;6
b_b000276,B01,b000276,1;10;12;2;28;,2022-08-11,2022-08-14,자가용,,1;,23;13;27
b_b004652,B05,b004652,23;,2022-10-02,2022-10-04,자가용,,23;,23;1;3
b_b000182,B01,b000182,10;24;5;,2022-08-03,2022-08-10,자가용,수도권/강원에 거주하는 40세 이상 3인 이상 친구,5;,5;21;1
b_b008195,B01,b008195,2;5;,2022-10-30,2022-11-01,자가용,,2;5;,2;23;11
b_b003999,B01,b003999,22;,2022-09-20,2022-09-21,대중교통 등,,22;,22;6;21
b_b008497,B01,b008497,2;27;1;6;,2022-10-18,2022-10-20,대중교통 등,,2;27;1;6;,2;6;1
b_b015890,B03,b015890,11;3;4;6;9;,2022-11-04,2022-11-05,,,11;3;4;6;9;,3;12;1
b_b000378,B04,b000378,1;2;22;26;,2022-08-10,2022-08-14,자가용,,1;,22;6;24
b_b006572,B03,b006572,6;3;2;12;22;27;1;,2022-10-06,2022-10-07,자가용,,6;3;2;12;22;27;1;,3;2;9
b_b004061,B03,b004061,2;22;,2022-10-03,2022-10-05,자가용,,2;22;,22;26;11
b_b009940,B06,b009940,21;22;3;9;,2022-10-23,2022-10-25,자가용,경상권에 거주하는 40세 이상 3인 이상 친구,21;22;3;9;,9;3;21
b_b007444,B04,b007444,1;22;26;,2022-10-14,2022-10-15,자가용,,1;22;26;,1;9;22
b_b000456,B01,b000456,1;22;23;24;4;,2022-08-26,2022-08-28,대중교통 등,수도권/강원에 거주하는 39세 이하 커플,1;,5;12;2
b_b014204,B02,b014204,1;22;26;13;21;,2022-11-04,2022-11-05,대중교통 등,,1;22;26;13;21;,1;22;21
b_b013760,B06,b013760,3;4;,2022-11-06,2022-11-07,,,3;4;,4;9;11
b_b018611,B04,b018611,1;6;7;22;26;,2022-11-09,2022-11-10,,,1;6;7;22;26;,1;26;7
b_b000784,B03,b000784,24;,2022-08-19,2022-08-22,대중교통 등,,24;,3;6;24
b_b002174,B03,b002174,22;24;26;4;6;,2022-08-27,2022-08-29,자가용,,22;24;26;4;6;,6;12;22
b_b002154,B02,b002154,1;22;8;,2022-09-03,2022-09-05,자가용,,1;22;8;,8;22;1
b_b001335,B01,b001335,10;22;5;,2022-08-20,2022-08-23,자가용,수도권/강원에 거주하는 39세 이하 커플,10;22;5;,5;10;22
b_b009565,B06,b009565,1;2;3;4;6;7;9;21;24;,2022-10-29,2022-10-30,자가용,,1;2;3;4;6;7;9;21;24;,3;22;4
b_b006691,B01,b006691,22;26;,2022-10-22,2022-10-23,자가용,,22;26;,26;1;24
b_b008245,B06,b008245,11;2;24;4;5;,2022-10-22,2022-10-23,자가용,,11;2;24;4;5;,9;11;5
b_b009241,B03,b009241,3;,2022-10-21,2022-10-23,대중교통 등,,3;,3;1;4
b_b004565,B03,b004565,22;26;,2022-10-08,2022-10-09,자가용,,22;26;,22;6;3
b_b003212,B01,b003212,1;2;22;6;,2022-08-21,2022-08-22,자가용,,1;2;22;6;,24;22;1
b_b009514,B06,b009514,21;22;26;27;28;,2022-10-30,2022-10-31,자가용,,21;22;26;27;28;,1;22;26
b_b007944,B05,b007944,1;2;22;26;4;,2022-10-16,2022-10-17,자가용,,1;2;22;26;4;,2;27;22
b_b007159,B03,b007159,9;21;22;24;27;,2022-10-12,2022-10-13,대중교통 등,,9;21;22;24;27;,27;22;24
b_b008411,B01,b008411,6;4;12;22;2;28;21;,2022-10-23,2022-10-24,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,6;4;12;22;2;28;21;,2;22;12
b_b000063,B03,b000063,22;24;26;,2022-08-15,2022-08-17,자가용,경상권에 거주하는 39세 이하 커플,2;,5;21;2
b_b001231,B01,b001231,13;22;3;,2022-08-18,2022-08-21,대중교통 등,,13;22;3;,22;4;13
b_b000330,B01,b000330,21;23;6;,2022-08-26,2022-08-29,자가용,,2;,8;21;5
b_b000427,B04,b000427,22;4;,2022-08-19,2022-08-22,대중교통 등,,4;,22;5;4
b_b003988,B01,b003988,11;2;,2022-10-01,2022-10-04,자가용,,11;2;,2;5;3
b_b014441,B03,b014441,2;3;4;,2022-10-28,2022-10-30,자가용,경상권에 거주하는 39세 이하 커플,2;3;4;,2;1;4
b_b007698,B02,b007698,1;6;,2022-10-22,2022-10-23,,,1;6;,1;2;9
b_b004461,B01,b004461,11;2;,2022-09-29,2022-10-01,자가용,수도권/강원에 거주하는 39세 이하 자녀 동반,11;2;,2;11;1
b_b010215,B03,b010215,22;3;6;,2022-10-21,2022-10-23,대중교통 등,,22;3;6;,3;22;4
b_b001370,B04,b001370,22;23;24;6;9;,2022-08-19,2022-08-22,대중교통 등,,22;23;24;6;9;,6;22;24
b_b003791,B04,b003791,1;11;22;26;4;,2022-09-26,2022-09-28,대중교통 등,경상권 외에 거주하는 39세 이하 커플,1;11;22;26;4;,4;11;22
b_b005213,B03,b005213,1;2;21;22;23;,2022-10-23,2022-10-25,자가용,,1;2;21;22;23;,23;1;9
b_b003898,B03,b003898,2;22;23;26;3;,2022-09-23,2022-09-25,자가용,,2;22;23;26;3;,22;12;26
b_b000700,B02,b000700,4;,2022-09-01,2022-09-03,대중교통 등,,4;,27;2;5
b_b002675,B03,b002675,10;22;23;3;,2022-08-24,2022-08-26,대중교통 등,,10;22;23;3;,3;22;23
b_b005768,B03,b005768,11;21;3;,2022-10-02,2022-10-04,자가용,,11;21;3;,11;21;3
b_b007343,B01,b007343,22;27;28;5;,2022-10-11,2022-10-12,자가용,수도권/강원에 거주하는 40세 이상 3인 이상 친구,22;27;28;5;,5;9;22
b_b006660,B01,b006660,1;27;4;5;,2022-10-02,2022-10-03,대중교통 등,,1;27;4;5;,1;5;9
b_b018747,B06,b018747,21;,2022-11-11,2022-11-12,,,21;,1;28;27
b_b012664,B03,b012664,1;2;22;6;9;,2022-10-29,2022-10-31,대중교통 등,,1;2;22;6;9;,22;2;6
b_b007959,B01,b007959,21;22;23;25;26;,2022-10-16,2022-10-18,자가용,,21;22;23;25;26;,25;23;22
b_b002759,B02,b002759,1;13;21;3;6;,2022-08-19,2022-08-21,대중교통 등,,1;13;21;3;6;,3;1;6
b_b000550,B05,b000550,21;23;4;6;,2022-08-19,2022-08-22,대중교통 등,경상권에 거주하는 39세 이하 커플,6;,6;3;23
b_b000293,B01,b000293,1;10;2;3;6;,2022-08-15,2022-08-18,자가용,,2;,3;5;1
b_b009928,B01,b009928,22;26;6;,2022-10-26,2022-10-27,대중교통 등,,22;26;6;,22;6;26
b_b013692,B01,b013692,2;,2022-11-01,2022-11-02,,수도권/강원에 거주하는 39세 이하 커플,2;,2;7;1
b_b006793,B06,b006793,3;6;12;21;22;26;27;,2022-10-08,2022-10-09,자가용,경상권에 거주하는 40세 이상 3인 이상 친구,3;6;12;21;22;26;27;,3;22;26
b_b011163,B01,b011163,1;2;,2022-10-25,2022-10-26,,,1;2;,2;21;1
b_b007182,B01,b007182,2;22;24;,2022-10-14,2022-10-15,자가용,,2;22;24;,2;22;24
b_b014179,B06,b014179,1;2;22;4;,2022-10-27,2022-10-28,자가용,,1;2;22;4;,1;4;22
b_b011213,B03,b011213,1;2;3;4;5;,2022-10-27,2022-10-28,,,1;2;3;4;5;,3;8;1
b_b010135,B03,b010135,22;27;3;4;6;,2022-10-22,2022-10-24,대중교통 등,,22;27;3;4;6;,27;6;1
b_b000727,B04,b000727,1;,2022-08-17,2022-08-20,대중교통 등,,1;,1;23;22
b_b011028,B01,b011028,11;24;,2022-10-26,2022-10-27,,,11;24;,9;11;24
b_b000856,B01,b000856,13;2;23;26;,2022-08-17,2022-08-23,자가용,,13;2;23;26;,13;23;26
b_b018606,B03,b018606,4;,2022-11-12,2022-11-13,,,4;,4;3;1
b_b004570,B03,b004570,21;22;27;5;8;,2022-10-02,2022-10-04,자가용,,21;22;27;5;8;,5;8;21
b_b000030,B01,b000030,12;28;4;6;9;,2022-08-13,2022-08-16,자가용,,2;,8;11;3
b_b003117,B06,b003117,21;27;,2022-08-27,2022-08-29,자가용,,21;27;,5;21;27
c_c005654,B05,c005654,21;24;,2022-10-15,2022-10-17,대중교통 등,,21;24;,21;24;9
b_b014157,B03,b014157,12;3;4;6;,2022-10-28,2022-10-30,자가용,,12;3;4;6;,3;4;12
b_b015954,B06,b015954,9;,2022-11-05,2022-11-06,,,9;,9;23;4
b_b005714,B01,b005714,23;27;4;,2022-10-17,2022-10-19,대중교통 등,,23;27;4;,27;23;1
b_b011830,B06,b011830,6;,2022-10-31,2022-11-01,자가용,경상권에 거주하는 39세 이하 커플,6;,9;22;24
b_b000259,B03,b000259,23;3;4;,2022-08-09,2022-08-12,자가용,,3;,3;6;23
b_b018667,B06,b018667,21;,2022-11-09,2022-11-10,,,21;,21;13;3
b_b007912,B04,b007912,22;24;,2022-10-14,2022-10-15,,,22;24;,2;22;24
b_b011399,B02,b011399,2;4;6;,2022-10-23,2022-10-24,대중교통 등,경상권에 거주하는 39세 이하 커플,2;4;6;,3;6;2
b_b006009,B04,b006009,12;22;26;,2022-10-06,2022-10-07,,,12;22;26;,22;12;26
b_b007780,B06,b007780,1;11;2;22;3;,2022-10-29,2022-10-30,자가용,경상권에 거주하는 40세 이상 자녀 동반,1;11;2;22;3;,3;11;6
b_b006441,B01,b006441,22;27;5;6;9;,2022-10-09,2022-10-10,,,22;27;5;6;9;,22;28;5
b_b008421,B01,b008421,2;4;9;12;22;23;24;,2022-10-29,2022-10-31,대중교통 등,,2;4;9;12;22;23;24;,9;4;23
b_b004761,B01,b004761,3;8;,2022-09-23,2022-09-25,자가용,,3;8;,21;3;8
b_b009231,B01,b009231,1;4;,2022-10-22,2022-10-23,,수도권/강원에 거주하는 39세 이하 커플,1;4;,1;5;21
b_b004802,B04,b004802,11;13;28;,2022-09-24,2022-09-26,대중교통 등,,11;13;28;,21;13;11
b_b002948,B01,b002948,1;2;5;,2022-08-22,2022-08-24,자가용,수도권/강원에 거주하는 40세 이상 3인 이상 친구,1;2;5;,23;5;1
b_b007891,B06,b007891,2;6;,2022-10-29,2022-10-30,,,2;6;,2;9;27
b_b007265,B01,b007265,1;2;22;25;4;,2022-10-17,2022-10-18,자가용,,1;2;22;25;4;,25;26;22
b_b002789,B01,b002789,22;27;5;7;,2022-08-20,2022-08-22,대중교통 등,수도권/강원에 거주하는 39세 이하 커플,22;27;5;7;,5;24;27
b_b015510,B01,b015510,1;10;4;6;7;,2022-11-01,2022-11-04,대중교통 등,,1;10;4;6;7;,3;22;1
b_b009958,B03,b009958,22;26;4;,2022-10-22,2022-10-23,자가용,,22;26;4;,3;9;26
b_b018707,A03,b018707,1;12;2;4;9;,2022-11-12,2022-11-13,,수도권/강원에 거주하는 39세 이하 커플,1;12;2;4;9;,22;1;2
b_b006091,B01,b006091,21;22;23;24;3;,2022-10-10,2022-10-12,자가용,,21;22;23;24;3;,21;24;3
b_b011301,B01,b011301,22;27;,2022-10-23,2022-10-24,,,22;27;,5;22;26
b_b009576,B06,b009576,2;23;6;,2022-10-22,2022-10-24,자가용,,2;23;6;,9;6;2
c_c009930,B04,c009930,1;22;4;6;9;,2022-11-04,2022-11-07,자가용,,1;22;4;6;9;,3;4;6
b_b005195,B01,b005195,21;22;23;24;27;,2022-09-29,2022-10-01,자가용,,21;22;23;24;27;,21;22;23
b_b005937,B04,b005937,22;,2022-10-02,2022-10-04,자가용,,22;,22;4;23
b_b012401,B01,b012401,1;8;,2022-10-28,2022-10-30,자가용,,1;8;,8;21;1
b_b006625,B03,b006625,11;22;,2022-10-16,2022-10-17,,,11;22;,11;6;22
b_b008530,B03,b008530,6;22;7;9;,2022-10-15,2022-10-17,자가용,,6;22;7;9;,22;6;9
b_b000391,B01,b000391,22;26;5;8;,2022-08-04,2022-08-06,자가용,,5;,5;6;12
b_b005811,B01,b005811,12;21;22;23;9;,2022-10-02,2022-10-04,자가용,,12;21;22;23;9;,3;9;4
b_b009365,B01,b009365,1;22;24;5;,2022-10-23,2022-10-25,자가용,,1;22;24;5;,24;10;1
b_b010740,B03,b010740,22;26;3;,2022-10-29,2022-10-30,자가용,,22;26;3;,3;9;22
b_b004581,B06,b004581,21;22;24;27;8;,2022-10-02,2022-10-04,대중교통 등,경상권 외에 거주하는 39세 이하 3인 이상 친구,21;22;24;27;8;,8;21;27
c_c002519,B03,c002519,24;25;26;27;28;,2022-10-01,2022-10-03,대중교통 등,,24;25;26;27;28;,3;8;26
b_b003904,B01,b003904,10;2;22;23;26;,2022-09-17,2022-09-20,대중교통 등,수도권/강원에 거주하는 39세 이하 커플,10;2;22;23;26;,22;23;10
b_b007147,B01,b007147,4;,2022-10-10,2022-10-11,,,4;,22;28;1
b_b015367,B02,b015367,1;4;7;,2022-11-04,2022-11-07,대중교통 등,,1;4;7;,4;7;2
b_b002547,B01,b002547,10;2;22;23;5;,2022-08-21,2022-08-23,자가용,수도권/강원에 거주하는 39세 이하 커플,10;2;22;23;5;,5;23;10
b_b014126,B02,b014126,27;28;4;26;22;,2022-10-29,2022-10-31,자가용,경상권에 거주하는 39세 이하 커플,27;28;4;26;22;,28;27;9
b_b006718,B01,b006718,1;22;,2022-10-08,2022-10-09,,,1;22;,22;1;24
b_b000809,B01,b000809,3;,2022-09-05,2022-09-07,대중교통 등,,3;,4;24;21
b_b009505,B01,b009505,2;3;5;9;,2022-10-29,2022-10-31,자가용,,2;3;5;9;,5;2;3
b_b001520,B03,b001520,10;23;24;3;,2022-08-26,2022-08-29,자가용,,10;23;24;3;,23;3;24
b_b000642,B04,b000642,21;22;23;24;26;,2022-08-21,2022-08-24,대중교통 등,,2;,23;2;22
b_b004945,B01,b004945,10;12;13;2;23;,2022-09-25,2022-09-27,자가용,,10;12;13;2;23;,23;12;6
b_b003807,B01,b003807,1;10;12;23;26;,2022-09-23,2022-09-26,자가용,,1;10;12;23;26;,2;11;1
b_b005388,B04,b005388,1;22;24;,2022-10-09,2022-10-11,대중교통 등,경상권 외에 거주하는 39세 이하 커플,1;22;24;,22;1;24
b_b006010,B06,b006010,26;22;2;24;21;4;12;1;,2022-10-23,2022-10-24,,,26;22;2;24;21;4;12;1;,9;3;22
b_b000798,B04,b000798,2;,2022-08-20,2022-08-25,대중교통 등,,2;,27;2;3
b_b002714,B03,b002714,12;22;27;3;5;,2022-08-20,2022-08-22,자가용,,12;22;27;3;5;,21;3;22
b_b005007,B01,b005007,21;22;23;24;26;,2022-10-04,2022-10-06,대중교통 등,,21;22;23;24;26;,23;1;22
b_b010090,B05,b010090,21;22;24;26;5;,2022-10-29,2022-10-31,자가용,,21;22;24;26;5;,28;27;22
b_b002780,B06,b002780,1;22;23;3;4;,2022-08-27,2022-08-29,자가용,경상권에 거주하는 39세 이하 3인 이상 친구,1;22;23;3;4;,5;1;27
b_b000159,B03,b000159,1;2;6;7;8;,2022-08-09,2022-08-17,자가용,,1;,3;4;26
b_b005039,B01,b005039,2;22;5;,2022-10-08,2022-10-10,자가용,,2;22;5;,5;7;9
b_b005244,B01,b005244,22;27;28;6;,2022-10-02,2022-10-04,자가용,수도권/강원에 거주하는 39세 이하 커플,22;27;28;6;,28;27;6
b_b004961,B01,b004961,1;21;22;23;4;,2022-10-12,2022-10-14,자가용,,1;21;22;23;4;,23;22;1
b_b006266,B06,b006266,1;3;,2022-10-01,2022-10-02,자가용,,1;3;,3;11;1
b_b004976,B01,b004976,24;8;9;,2022-09-25,2022-09-26,대중교통 등,,24;8;9;,21;24;4
b_b014419,B01,b014419,6;4;,2022-10-30,2022-10-31,대중교통 등,,6;4;,21;24;1
b_b009664,B04,b009664,1;22;,2022-10-22,2022-10-23,자가용,,1;22;,5;21;24
b_b004506,B03,b004506,1;2;22;27;3;,2022-10-02,2022-10-04,자가용,,1;2;22;27;3;,2;3;27
b_b004270,B06,b004270,1;13;8;,2022-09-25,2022-09-27,자가용,,1;13;8;,8;13;1
b_b018727,B06,b018727,22;26;27;,2022-11-09,2022-11-10,,,22;26;27;,21;22;4
b_b005375,B06,b005375,2;22;26;9;,2022-09-27,2022-09-29,자가용,,2;22;26;9;,9;22;26
b_b002399,B01,b002399,1;2;,2022-08-19,2022-08-21,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,1;2;,5;10;2
b_b006105,B03,b006105,2;3;,2022-10-09,2022-10-10,자가용,경상권에 거주하는 40세 이상 3인 이상 친구,2;3;,2;3;6
b_b003209,B03,b003209,21;26;8;,2022-08-20,2022-08-22,자가용,,21;26;8;,21;8;26
b_b004449,B01,b004449,2;,2022-09-24,2022-09-26,대중교통 등,수도권/강원에 거주하는 39세 이하 3인 이상 친구,2;,2;5;21
b_b002102,B03,b002102,3;6;,2022-08-19,2022-08-22,대중교통 등,,3;6;,3;5;6
b_b004012,B04,b004012,1;10;5;6;7;,2022-09-30,2022-10-04,대중교통 등,경상권 외에 거주하는 39세 이하 커플,1;10;5;6;7;,5;6;22
b_b006971,B03,b006971,22;28;,2022-10-22,2022-10-23,,,22;28;,28;21;22
b_b001695,B03,b001695,1;2;3;4;6;,2022-08-25,2022-08-29,대중교통 등,,1;2;3;4;6;,3;2;6
b_b003547,B03,b003547,3;4;,2022-09-04,2022-09-06,자가용,,3;4;,3;4;27
b_b011070,B04,b011070,1;3;9;,2022-11-05,2022-11-06,,,1;3;9;,1;4;26
b_b015416,B01,b015416,2;21;26;4;6;,2022-10-29,2022-10-31,대중교통 등,,2;21;26;4;6;,2;21;26
b_b015913,B05,b015913,11;21;22;27;,2022-11-05,2022-11-06,,,11;21;22;27;,6;21;11
b_b007532,B06,b007532,21;24;26;3;6;,2022-10-23,2022-10-24,,,21;24;26;3;6;,6;3;9
d_d000282,B06,d000282,21;22;23;24;5;,2022-08-20,2022-08-22,자가용,,21;22;23;24;5;,22;5;21
b_b004404,B04,b004404,22;23;27;4;6;,2022-09-24,2022-09-26,대중교통 등,,22;23;27;4;6;,5;23;6
b_b004017,B04,b004017,21;22;23;28;7;,2022-09-30,2022-10-03,대중교통 등,,21;22;23;28;7;,7;23;4
b_b004568,B03,b004568,1;10;21;22;8;,2022-10-02,2022-10-04,자가용,,1;10;21;22;8;,3;1;4
b_b010948,B06,b010948,2;3;9;,2022-10-29,2022-10-31,자가용,,2;3;9;,9;2;3
b_b009953,B03,b009953,22;24;6;7;9;,2022-10-21,2022-10-23,대중교통 등,,22;24;6;7;9;,3;9;24
b_b001489,B01,b001489,2;4;5;,2022-08-23,2022-08-27,자가용,,2;4;5;,2;3;5
b_b016467,B01,b016467,3;6;26;22;,2022-11-06,2022-11-07,,,3;6;26;22;,3;6;26
b_b014498,B01,b014498,12;6;,2022-11-03,2022-11-04,,수도권/강원에 거주하는 40세 이상 부부,12;6;,12;21;6
b_b011290,B01,b011290,1;2;4;6;9;12;22;24;,2022-11-07,2022-11-08,,,1;2;4;6;9;12;22;24;,1;21;26
b_b006417,B06,b006417,21;22;24;3;9;,2022-10-10,2022-10-11,,,21;22;24;3;9;,6;9;24
b_b006167,B01,b006167,1;2;4;,2022-10-22,2022-10-24,자가용,수도권/강원에 거주하는 39세 이하 커플,1;2;4;,6;22;1
b_b006424,B05,b006424,1;2;22;23;6;,2022-10-30,2022-10-31,,,1;2;22;23;6;,22;4;1
b_b004874,B01,b004874,22;5;,2022-09-25,2022-09-27,대중교통 등,수도권/강원에 거주하는 39세 이하 3인 이상 친구,22;5;,5;22;4
b_b004710,B01,b004710,10;22;23;28;4;,2022-10-01,2022-10-02,대중교통 등,,10;22;23;28;4;,1;12;22
b_b011077,B01,b011077,2;,2022-10-26,2022-10-27,,수도권/강원에 거주하는 39세 이하 자녀 동반,2;,2;22;6
b_b001194,B01,b001194,22;24;25;26;6;,2022-08-20,2022-08-22,자가용,,22;24;25;26;6;,25;22;24
b_b007085,B04,b007085,1;4;22;26;,2022-10-12,2022-10-13,자가용,,1;4;22;26;,1;4;22
b_b007726,B06,b007726,12;22;26;3;6;,2022-10-13,2022-10-14,자가용,,12;22;26;3;6;,24;22;6
b_b009599,B01,b009599,8;1;22;,2022-10-22,2022-10-24,대중교통 등,,8;1;22;,8;1;22
b_b003827,B04,b003827,1;23;4;6;7;,2022-09-16,2022-09-18,대중교통 등,,1;23;4;6;7;,7;1;6
b_b004786,B01,b004786,21;26;27;,2022-09-24,2022-09-26,자가용,,21;26;27;,26;21;27
