TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
a_a014715,A01,a014715,1;11;23;27;28;,2022-10-31,2022-11-01,대중교통 등,,1;11;23;27;28;,1;13;4
a_a001657,A03,a001657,13;27;3;6;,2022-09-10,2022-09-12,자가용,수도권 거주 40세 이상 나홀로,13;27;3;6;,6;3;13
a_a000265,A01,a000265,1;2;22;4;7;,2022-08-16,2022-08-19,자가용,,1;2;22;4;7;,23;21;7
b_b009669,A03,b009669,23;3;,2022-10-30,2022-10-31,대중교통 등,,23;3;,3;6;24
a_a007234,A03,a007234,1;,2022-10-08,2022-10-09,,수도권 거주 39세 이하 커플,1;,1;22;6
a_a017939,A03,a017939,11;6;,2022-11-09,2022-11-10,,,11;6;,6;11;21
b_b012022,A02,b012022,2;1;1;6;1;22;21;23;23;5;27;26;,2022-11-05,2022-11-07,대중교통 등,,2;1;6;22;21;23;5;27;26;,1;6;21
a_a014619,A01,a014619,2;3;4;,2022-10-31,2022-11-02,대중교통 등,수도권 외 거주 39세 이하 커플,2;3;4;,3;4;26
a_a013865,A01,a013865,4;7;9;22;24;27;21;,2022-10-29,2022-10-31,자가용,수도권 외 거주 39세 이하 커플,4;7;9;22;24;27;21;,9;7;6
a_a010202,A03,a010202,1;22;5;9;,2022-10-22,2022-10-23,자가용,수도권 거주 40세 이상 자녀 동반,1;22;5;9;,4;5;1
a_a005366,A03,a005366,1;,2022-10-22,2022-10-23,자가용,,1;,1;6;9
a_a000789,A01,a000789,1;21;23;4;,2022-08-22,2022-08-24,대중교통 등,,1;21;23;4;,4;23;3
a_a018236,A03,a018236,21;28;5;,2022-11-11,2022-11-12,,,21;28;5;,28;21;5
a_a008116,A01,a008116,1;23;4;,2022-10-22,2022-10-24,대중교통 등,,1;23;4;,4;1;23
a_a003435,A03,a003435,1;2;3;4;5;,2022-10-01,2022-10-02,자가용,,1;2;3;4;5;,24;4;1
a_a006448,A03,a006448,4;3;22;,2022-10-08,2022-10-09,자가용,,4;3;22;,24;22;6
a_a014214,A03,a014214,26;,2022-10-31,2022-11-01,대중교통 등,,26;,26;3;22
a_a000901,A03,a000901,22;,2022-08-19,2022-08-22,자가용,,22;,22;21;5
a_a002468,A03,a002468,25;,2022-09-24,2022-09-26,자가용,,25;,25;22;4
a_a002167,A01,a002167,1;10;23;4;6;,2022-09-27,2022-09-29,대중교통 등,,1;10;23;4;6;,3;1;22
a_a017689,A03,a017689,1;2;27;9;,2022-11-11,2022-11-12,,수도권 거주 39세 이하 커플,1;2;27;9;,6;9;1
a_a017926,A01,a017926,2;,2022-11-10,2022-11-11,,,2;,2;4;6
a_a006143,A03,a006143,1;21;27;,2022-10-03,2022-10-04,대중교통 등,,1;21;27;,1;4;24
a_a006837,A03,a006837,10;23;24;7;8;,2022-10-16,2022-10-17,자가용,,10;23;24;7;8;,5;2;22
a_a003621,A01,a003621,1;22;26;4;6;,2022-10-06,2022-10-09,대중교통 등,,1;22;26;4;6;,6;1;26
a_a003445,A01,a003445,1;21;23;27;28;,2022-10-14,2022-10-16,대중교통 등,,1;21;23;27;28;,23;28;21
a_a001573,A03,a001573,12;26;3;4;,2022-08-27,2022-08-29,자가용,,12;26;3;4;,3;12;26
a_a006989,A02,a006989,21;,2022-10-31,2022-11-01,자가용,,21;,2;1;21
a_a003798,A03,a003798,21;23;27;,2022-10-01,2022-10-04,자가용,,21;23;27;,1;21;2
a_a018217,A01,a018217,21;22;4;5;,2022-11-12,2022-11-13,,,21;22;4;5;,21;4;22
a_a002011,A01,a002011,11;22;26;4;9;,2022-09-24,2022-09-26,대중교통 등,,11;22;26;4;9;,3;26;21
a_a004780,A03,a004780,21;22;23;24;,2022-10-15,2022-10-17,자가용,,21;22;23;24;,23;24;11
a_a012102,A03,a012102,22;2;4;5;7;9;10;2;6;8;11;12;13;21;22;23;24;25;26;27;28;,2022-10-27,2022-10-29,자가용,수도권 거주 39세 이하 3인 이상 친구,22;2;4;5;7;9;10;2;6;8;11;12;13;21;22;23;24;25;26;27;28;,22;26;2
a_a005059,A01,a005059,1;4;,2022-10-01,2022-10-02,대중교통 등,수도권 거주 39세 이하 커플,1;4;,2;4;1
a_a001271,A01,a001271,1;2;23;26;6;,2022-08-29,2022-08-31,대중교통 등,,1;2;23;26;6;,23;6;26
a_a000369,A03,a000369,8;,2022-08-20,2022-08-22,자가용,수도권 거주 39세 이하 자녀 동반,8;,8;22;24
a_a001778,A03,a001778,1;3;4;5;9;,2022-09-24,2022-09-26,자가용,,1;3;4;5;9;,3;9;23
a_a005493,A03,a005493,1;2;22;23;26;,2022-10-02,2022-10-03,자가용,,1;2;22;23;26;,11;26;28
a_a004788,A01,a004788,1;21;22;24;6;,2022-10-14,2022-10-16,자가용,,1;21;22;24;6;,21;4;24
a_a003803,A03,a003803,1;24;27;,2022-10-08,2022-10-11,자가용,,1;24;27;,1;4;6
a_a015340,A03,a015340,2;22;6;,2022-10-29,2022-10-30,자가용,,2;22;6;,2;6;11
a_a017661,A03,a017661,2;,2022-11-08,2022-11-09,,수도권 거주 39세 이하 커플,2;,2;22;11
a_a007655,A03,a007655,1;22;3;6;,2022-10-15,2022-10-16,,,1;22;3;6;,6;2;11
a_a005619,A03,a005619,12;2;21;5;6;,2022-10-02,2022-10-03,,,12;2;21;5;6;,2;6;5
a_a001070,A03,a001070,2;22;24;6;8;,2022-09-02,2022-09-04,대중교통 등,수도권 거주 39세 이하 커플,2;22;24;6;8;,8;27;6
a_a003117,A03,a003117,11;22;24;26;6;,2022-10-02,2022-10-04,자가용,,11;22;24;26;6;,6;11;22
a_a003510,A03,a003510,1;21;22;27;3;,2022-09-28,2022-09-29,대중교통 등,,1;21;22;27;3;,3;11;21
a_a008721,A03,a008721,21;4;,2022-10-22,2022-10-24,자가용,,21;4;,3;6;22
a_a004279,A03,a004279,1;26;4;,2022-10-06,2022-10-07,,,1;26;4;,1;4;21
a_a006965,A03,a006965,22;26;4;,2022-10-29,2022-10-30,대중교통 등,,22;26;4;,2;27;26
a_a002008,A03,a002008,1;7;,2022-09-22,2022-09-26,자가용,수도권 외 거주 39세 이하 3인 이상 친구,1;7;,1;7;24
b_b011059,A03,b011059,1;21;6;,2022-11-03,2022-11-04,,,1;21;6;,1;21;7
a_a006808,A01,a006808,1;,2022-10-29,2022-10-30,,,1;,2;22;6
a_a018096,A03,a018096,1;3;28;,2022-11-12,2022-11-13,,,1;3;28;,1;3;28
a_a013936,A03,a013936,28;1;3;28;5;2;28;28;28;28;28;28;22;28;28;28;26;28;27;28;11;,2022-10-30,2022-10-31,대중교통 등,,28;1;3;28;5;2;28;28;28;28;28;28;22;28;28;28;26;28;27;28;11;,2;3;28
a_a009413,A03,a009413,21;22;24;3;6;,2022-10-22,2022-10-23,자가용,수도권 거주 40세 이상 커플,21;22;24;3;6;,3;21;1
a_a003709,A03,a003709,2;22;3;6;9;,2022-10-01,2022-10-04,자가용,수도권 외 거주 39세 이하 커플,2;22;3;6;9;,2;9;6
a_a003308,A03,a003308,12;3;4;6;9;,2022-10-08,2022-10-10,자가용,수도권 거주 40세 이상 3인 이상 친구,12;3;4;6;9;,3;6;4
a_a003546,A03,a003546,21;5;6;,2022-09-28,2022-09-29,대중교통 등,,21;5;6;,21;6;5
a_a015335,A01,a015335,5;,2022-10-29,2022-10-30,대중교통 등,,5;,5;1;4
a_a009439,A03,a009439,21;24;27;,2022-10-20,2022-10-21,자가용,,21;24;27;,27;3;11
a_a001612,A03,a001612,1;2;22;3;6;,2022-09-22,2022-09-25,대중교통 등,,1;2;22;3;6;,25;8;1
b_b003330,A03,b003330,22;5;8;,2022-08-19,2022-08-21,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,22;5;8;,5;8;22
a_a000728,A01,a000728,10;21;23;,2022-09-02,2022-09-04,자가용,,10;21;23;,23;21;10
a_a014688,A02,a014688,1;22;23;26;4;,2022-10-30,2022-10-31,대중교통 등,,1;22;23;26;4;,2;1;4
a_a008090,A01,a008090,1;22;4;6;7;,2022-10-28,2022-10-31,대중교통 등,,1;22;4;6;7;,4;7;6
a_a003068,A01,a003068,1;22;4;6;7;,2022-09-24,2022-09-26,대중교통 등,,1;22;4;6;7;,7;23;1
a_a009655,A03,a009655,12;21;22;23;26;,2022-10-23,2022-10-24,자가용,,12;21;22;23;26;,1;22;26
a_a007602,A03,a007602,22;28;5;,2022-10-23,2022-10-24,,수도권 거주 40세 이상 부부,22;28;5;,5;22;28
a_a005832,A02,a005832,11;22;6;,2022-10-14,2022-10-15,자가용,수도권 거주 40세 이상 자녀 동반,11;22;6;,11;6;22
a_a011212,A03,a011212,21;22;27;6;,2022-10-22,2022-10-24,대중교통 등,,21;22;27;6;,27;21;22
a_a001627,A01,a001627,21;22;24;26;27;,2022-09-17,2022-09-18,대중교통 등,,21;22;24;26;27;,24;21;26
a_a007280,A03,a007280,2;3;6;,2022-10-16,2022-10-17,,,2;3;6;,3;2;6
a_a006054,A03,a006054,1;10;2;4;7;,2022-10-16,2022-10-18,자가용,수도권 거주 39세 이하 커플,1;10;2;4;7;,24;21;22
a_a011248,A03,a011248,2;22;6;7;9;,2022-10-23,2022-10-24,대중교통 등,수도권 거주 39세 이하 커플,2;22;6;7;9;,6;9;22
a_a018132,A03,a018132,5;7;,2022-11-12,2022-11-13,,수도권 거주 39세 이하 커플,5;7;,5;7;2
a_a002841,A03,a002841,1;22;23;26;4;,2022-10-02,2022-10-04,자가용,수도권 거주 39세 이하 커플,1;22;23;26;4;,1;23;22
a_a003947,A03,a003947,2;22;4;6;,2022-10-01,2022-10-03,대중교통 등,수도권 거주 39세 이하 커플,2;22;4;6;,2;1;3
a_a000221,A03,a000221,1;,2022-08-18,2022-08-19,자가용,,1;,21;2;9
a_a018036,A01,a018036,2;22;,2022-11-10,2022-11-11,,수도권 거주 39세 이하 커플,2;22;,22;1;6
a_a000884,A03,a000884,21;22;27;5;8;,2022-08-21,2022-08-22,자가용,수도권 거주 40세 이상 3인 이상 친구,21;22;27;5;8;,8;22;27
a_a003242,A01,a003242,2;22;23;3;6;,2022-10-06,2022-10-09,대중교통 등,수도권 외 거주 39세 이하 커플,2;22;23;3;6;,2;6;3
a_a002202,A01,a002202,1;22;23;27;6;,2022-09-24,2022-09-26,자가용,,1;22;23;27;6;,6;3;26
a_a005693,A01,a005693,23;,2022-10-30,2022-11-01,자가용,,23;,3;23;27
a_a010415,A03,a010415,21;22;23;24;26;,2022-10-30,2022-11-01,자가용,,21;22;23;24;26;,21;22;8
a_a001308,A03,a001308,12;22;26;3;4;,2022-09-02,2022-09-04,자가용,,12;22;26;3;4;,12;26;3
a_a007127,A03,a007127,2;,2022-10-22,2022-10-23,자가용,수도권 거주 39세 이하 3인 이상 친구,2;,2;11;5
a_a000933,A03,a000933,1;22;24;28;8;,2022-08-19,2022-08-21,대중교통 등,,1;22;24;28;8;,1;8;2
a_a006280,A02,a006280,2;22;24;26;,2022-10-29,2022-10-30,,,2;22;24;26;,22;24;26
a_a008007,A03,a008007,12;26;3;,2022-10-23,2022-10-24,,,12;26;3;,12;6;3
a_a001509,A02,a001509,21;22;23;24;25;,2022-09-03,2022-09-05,대중교통 등,,21;22;23;24;25;,1;2;24
a_a009466,A03,a009466,21;,2022-11-05,2022-11-07,자가용,,21;,21;6;22
a_a003374,A03,a003374,24;28;8;,2022-10-01,2022-10-04,자가용,,24;28;8;,8;24;9
a_a011531,A03,a011531,2;22;,2022-10-29,2022-10-30,자가용,,2;22;,2;1;22
a_a006401,A03,a006401,21;2;1;3;22;23;26;,2022-10-15,2022-10-16,자가용,,21;2;1;3;22;23;26;,6;9;21
a_a006998,A03,a006998,22;26;3;21;,2022-10-27,2022-10-28,대중교통 등,,22;26;3;21;,26;3;22
a_a005677,A03,a005677,2;6;22;26;,2022-10-03,2022-10-04,,수도권 거주 39세 이하 커플,2;6;22;26;,22;3;26
a_a000189,A03,a000189,2;22;26;5;8;,2022-08-17,2022-08-19,대중교통 등,,5;,6;22;5
a_a005417,A02,a005417,22;24;6;,2022-10-01,2022-10-02,대중교통 등,,22;24;6;,6;9;24
a_a009627,A01,a009627,21;1;24;4;6;,2022-10-26,2022-10-27,자가용,,21;1;24;4;6;,6;21;1
a_a017753,A03,a017753,4;,2022-11-10,2022-11-11,,,4;,1;6;4
a_a004933,A03,a004933,1;11;2;21;23;,2022-10-03,2022-10-04,자가용,수도권 거주 39세 이하 자녀 동반,1;11;2;21;23;,1;2;11
a_a012194,A01,a012194,1;22;6;,2022-10-27,2022-10-29,대중교통 등,,1;22;6;,1;4;22
a_a002010,A02,a002010,1;9;,2022-09-18,2022-09-19,자가용,수도권 거주 40세 이상 자녀 동반,1;9;,1;3;6
a_a002585,A03,a002585,25;28;6;,2022-09-24,2022-09-25,자가용,,25;28;6;,25;6;1
a_a011587,A03,a011587,1;2;3;4;9;,2022-10-27,2022-10-29,자가용,수도권 거주 39세 이하 커플,1;2;3;4;9;,3;22;4
a_a004208,A03,a004208,1;23;,2022-10-15,2022-10-17,자가용,수도권 거주 39세 이하 커플,1;23;,23;1;2
a_a013695,A01,a013695,1;22;28;6;9;,2022-10-29,2022-10-30,대중교통 등,수도권 외 거주 39세 이하 커플,1;22;28;6;9;,6;9;1
a_a001898,A02,a001898,22;6;,2022-09-08,2022-09-10,대중교통 등,,22;6;,22;6;26
