TRAVEL_ID,VISIT_AREA_NM,SI,Dong_Eup,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,DGSTFN_div_mean,REVISIT_INTENTION_div_mean,RCMDTN_INTENTION_div_mean,new_variable,new_variable_renewed
d_d000878,김녕해수욕장,제주,구좌읍,1,5.0,5.0,5.0,120.0,0,d000878,22,남,30,0,4,5,3,3,4,5,5,6,2.0,1,3,1.1904761904761905,1.3157894736842106,1.3157894736842106,0.4837520712661473,0.36866341222410504
d_d007609,거린사슴 전망대,서귀포,대포동,1,4.0,4.0,4.0,0.0,0,d007609,21,남,30,1,2,5,3,3,2,2,6,2,4.0,2,0,1.0,1.0,1.0,0.0,0.0
d_d001876,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,30.0,1,d001876,21,여,30,0,4,1,4,2,3,3,3,6,1.0,5,1,1.0416666666666667,1.0869565217391306,1.0869565217391306,0.12844984832627693,0.09570893695112467
d_d003232,오설록티뮤지엄,서귀포,안덕면,3,4.0,4.0,4.0,60.0,1,d003232,6,여,40,1,2,1,4,3,2,2,2,4,2.0,1,0,1.0526315789473684,1.1111111111111112,1.1111111111111112,0.16386161920792597,0.12196670396638855
d_d000308,금능해수욕장,제주,한림읍,1,4.0,4.0,4.0,30.0,0,d000308,24,여,20,0,4,2,4,4,4,2,3,4,1.0,2,3,1.0,1.0526315789473684,1.0526315789473684,0.06662001957715968,0.04434787291178683
d_d001672,쇠소깍,서귀포,하효동,1,3.0,1.0,3.0,30.0,0,d001672,21,여,20,0,5,7,2,2,4,5,4,6,3.0,2,2,0.8,0.3076923076923077,0.8,-0.6757166877376516,-0.6910500810230188
d_d000305,제주동문재래시장,제주,이도일동,4,2.0,2.0,2.0,30.0,0,d000305,2,여,30,0,3,4,1,3,5,4,7,1,1.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d003572,이마트 서귀포점,서귀포,법환동,4,5.0,5.0,5.0,30.0,1,d003572,22,남,30,0,1,1,1,2,2,5,1,6,6.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d011457,용두암,제주,용담2동,1,5.0,5.0,5.0,30.0,0,d011457,1,여,20,0,4,1,3,2,4,5,2,5,1.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d002320,비자림,제주,구좌읍,1,5.0,5.0,5.0,90.0,1,d002320,22,여,20,0,2,1,2,6,6,3,6,6,1.0,4,0,1.0,1.0714285714285714,1.0714285714285714,0.09041288371185963,0.06018639895171075
d_d001666,제주4.3평화공원,제주,봉개동,2,5.0,5.0,5.0,30.0,1,d001666,3,여,30,1,2,4,4,2,2,3,4,4,1.0,2,0,1.0869565217391306,1.1904761904761905,1.0869565217391306,0.2187306700940552,0.20732531756299089
d_d010245,성산일출봉,서귀포,성산읍,1,5.0,5.0,5.0,120.0,1,d010245,22,여,30,1,2,7,2,1,4,4,5,7,1.0,2,1,1.0638297872340425,1.1111111111111112,1.0638297872340425,0.1410629701711247,0.12799721815961662
d_d002873,제주해변공연장,제주,삼도이동,8,3.0,4.0,4.0,30.0,0,d002873,9,남,40,0,1,7,2,6,4,2,2,2,3.0,1,2,1.0,1.0,1.0,0.0,0.0
d_d000537,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,60.0,1,d000537,1,여,20,1,1,1,1,1,5,1,1,5,3.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d007844,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,30.0,0,d007844,21,여,30,0,3,5,2,3,4,3,3,5,6.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d012449,오설록티뮤지엄,서귀포,안덕면,3,5.0,5.0,5.0,60.0,1,d012449,21,여,60,0,6,6,5,5,6,3,3,3,4.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d001027,섭지코지,서귀포,성산읍,1,5.0,5.0,5.0,60.0,0,d001027,2,남,30,0,2,1,2,5,2,4,6,4,2.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d000288,아침미소목장,제주,월평동,1,4.0,3.0,4.0,60.0,0,d000288,1,여,20,0,2,2,3,2,5,4,5,5,7.0,2,2,0.9230769230769231,0.8181818181818182,0.9230769230769231,-0.2025381614652875,-0.19462673643657777
d_d005862,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,30.0,0,d005862,8,남,30,1,1,1,2,7,7,7,2,7,3.0,3,3,1.0,1.0,1.0,0.0,0.0
d_d001987,검멀레해변,제주,우도면,1,5.0,5.0,5.0,60.0,0,d001987,23,남,30,1,2,2,2,2,3,6,6,2,1.0,3,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.18966090327030843,0.15345938919769067
d_d009421,제주동문시장,제주,일도일동,4,4.0,4.0,4.0,60.0,1,d009421,6,여,60,0,1,4,1,7,4,1,1,7,2.0,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.18966090327030843,-0.15345938919769067
d_d004410,마방목지,제주,용강동,1,5.0,5.0,5.0,30.0,0,d004410,28,여,30,0,4,1,1,5,4,2,6,2,6.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d010606,협재해수욕장,제주,한림읍,1,4.0,4.0,4.0,0.0,1,d010606,1,여,20,0,2,2,4,3,6,3,2,5,9.0,1,4,1.0,1.0,1.0,0.0,0.0
d_d004049,고성오일시장,서귀포,성산읍,4,3.0,4.0,4.0,30.0,0,d004049,22,남,30,0,1,1,1,5,3,4,7,5,2.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d002253,제주코코몽에코파크,서귀포,남원읍,6,5.0,5.0,5.0,150.0,0,d002253,21,남,30,1,2,2,4,1,1,6,6,4,2.0,6,2,1.0,1.0,1.0,0.0,0.0
d_d001763,제주도립김창열미술관,제주,한림읍,3,4.0,4.0,4.0,90.0,0,d001763,1,여,30,1,2,1,4,2,3,4,4,2,2.0,4,0,1.0,1.0,1.0,0.0,0.0
d_d007500,김녕해수욕장,제주,구좌읍,1,5.0,5.0,5.0,30.0,1,d007500,22,여,30,0,3,4,3,5,5,5,5,5,3.0,3,3,1.25,1.1111111111111112,1.1111111111111112,0.2509342029184668,0.2282545166220328
d_d010336,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,30.0,1,d010336,22,여,20,0,1,4,6,1,1,6,7,7,4.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d010383,함덕해수욕장,제주,조천읍,1,4.0,4.0,4.0,30.0,1,d010383,1,여,20,0,4,1,3,4,3,4,4,5,3.0,5,1,1.0,1.1428571428571428,1.1428571428571428,0.18082576742371925,0.1203727979034215
d_d002038,아르떼뮤지엄 제주,제주,애월읍,3,5.0,3.0,4.0,120.0,0,d002038,2,여,20,0,3,2,1,3,4,6,6,5,7.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d002318,제주동문시장,제주,일도일동,4,5.0,4.0,4.0,90.0,0,d002318,28,남,30,0,2,1,7,2,1,1,6,1,3.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d001376,섭지코지,서귀포,성산읍,7,5.0,5.0,5.0,30.0,0,d001376,1,여,20,1,1,4,4,3,1,3,7,1,1.0,4,1,1.0,1.0,1.0,0.0,0.0
d_d004842,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,90.0,1,d004842,22,여,20,0,4,4,3,1,3,5,4,7,2.0,4,1,1.0,1.0,1.0,0.0,0.0
d_d000483,섭지코지,서귀포,성산읍,1,5.0,5.0,5.0,30.0,0,d000483,22,여,20,0,5,1,1,5,2,1,1,7,5.0,5,1,1.0,1.0,1.0,0.0,0.0
d_d006709,휴애리자연생활공원,서귀포,남원읍,1,4.0,3.0,3.0,60.0,0,d006709,2,남,30,0,2,6,3,3,2,3,5,6,7.0,2,1,1.0,0.8571428571428571,0.8571428571428571,-0.1808257674237194,-0.12037279790342159
d_d005738,스누피가든,제주,구좌읍,3,4.0,4.0,4.0,150.0,0,d005738,11,남,40,0,2,3,1,4,4,4,5,4,7.0,2,4,1.0,0.9230769230769231,1.0,-0.05223860341423378,-0.06481612194799617
d_d000046,함덕해수욕장,제주,조천읍,1,4.0,4.0,4.0,150.0,0,d000046,11,남,40,1,3,5,6,6,3,2,4,2,2.0,1,3,1.0,1.5,0.8571428571428571,0.2557397039666632,0.4213047926619754
d_d006170,제주동문재래시장,제주,이도일동,4,4.0,4.0,4.0,60.0,1,d006170,21,여,20,0,4,4,4,4,4,4,4,4,4.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d006170,제주동문재래시장,제주,이도일동,4,4.0,4.0,4.0,60.0,1,d006170,21,여,20,0,4,4,4,4,4,4,4,4,4.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d010245,아르떼뮤지엄 제주,제주,애월읍,3,3.0,2.0,3.0,60.0,0,d010245,22,여,30,1,2,7,2,1,4,4,5,7,1.0,2,1,0.6382978723404255,0.4444444444444444,0.6382978723404255,-0.7490529906448886,-0.6629020447323495
d_d009002,신세계사이먼 제주프리미엄전문점,서귀포,안덕면,4,5.0,5.0,5.0,60.0,0,d009002,6,여,30,0,4,6,2,4,3,6,3,6,3.0,1,1,1.25,1.1764705882352942,1.1111111111111112,0.29531994438154135,0.2833270385386309
d_d003313,제주항일기념관,제주,조천읍,2,5.0,5.0,5.0,30.0,0,d003313,3,남,30,0,1,1,3,2,4,2,3,6,1.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d001982,김녕해수욕장,제주,구좌읍,1,4.0,4.0,4.0,30.0,1,d001982,6,여,50,0,2,2,2,2,6,6,2,6,1.0,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.18966090327030843,-0.15345938919769067
d_d005475,용두암,제주,용담2동,1,4.0,4.0,3.0,30.0,1,d005475,22,남,20,0,2,2,2,3,1,3,5,5,10.0,1,1,0.8888888888888888,0.8888888888888888,0.75,-0.27114403210100235,-0.15345938919769067
d_d004179,포도뮤지엄,서귀포,안덕면,3,4.0,4.0,4.0,60.0,1,d004179,22,여,20,1,3,1,1,3,6,5,2,7,3.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d009270,제주중문관광단지,서귀포,중문동,1,5.0,5.0,5.0,30.0,0,d009270,26,여,20,0,2,2,1,4,1,4,7,4,2.0,6,0,1.0,1.0,1.0,0.0,0.0
d_d010490,제주동문공설시장,제주,일도1동,4,5.0,4.0,4.0,60.0,0,d010490,3,여,30,0,3,2,2,2,4,4,4,4,9.0,2,3,1.153846153846154,1.090909090909091,1.0,0.12960849399492183,0.1594508586938965
d_d002838,카멜리아힐,서귀포,안덕면,6,4.0,3.0,4.0,90.0,1,d002838,2,남,20,0,6,2,5,1,2,4,5,3,9.0,4,6,1.0,1.0,1.0,0.0,0.0
d_d003795,제주동문시장,제주,일도일동,4,4.0,4.0,4.0,30.0,1,d003795,22,여,30,0,4,1,1,1,4,1,1,7,1.0,2,3,1.0,1.090909090909091,1.2,0.17907223682393011,0.07660087139308656
d_d001598,신화테마파크,서귀포,안덕면,6,3.0,1.0,2.0,90.0,0,d001598,2,여,40,0,4,1,1,1,1,1,2,6,7.0,3,3,0.9230769230769231,0.4,0.6666666666666666,-0.6369565971682845,-0.5469907448447755
d_d007365,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,60.0,0,d007365,1,여,30,0,4,1,2,3,1,4,1,6,1.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d003566,노형수산시장,제주,노형동,4,4.0,3.0,4.0,180.0,0,d003566,24,여,20,0,5,2,1,5,6,4,1,7,1.0,1,1,0.9230769230769231,0.8181818181818182,0.8571428571428571,-0.2412202621849137,-0.19462673643657777
d_d001144,보문사,서귀포,안덕면,1,4.0,4.0,4.0,30.0,1,d001144,23,여,50,0,2,4,3,4,2,5,2,6,2.0,1,0,0.9230769230769231,0.9230769230769231,1.0,-0.08617458475782917,-0.1062411155984011
d_d002342,섭지코지,서귀포,성산읍,1,4.0,3.0,4.0,60.0,0,d002342,1,남,20,0,4,2,4,6,3,4,2,7,3.0,1,3,1.1428571428571428,0.8571428571428571,1.0,-0.03399058384547137,-0.04344066683838387
d_d000033,이중섭거리,서귀포,서귀동,4,4.0,3.0,3.0,60.0,0,d000033,21,여,40,1,5,2,2,2,2,6,4,2,2.0,6,3,0.9411764705882353,0.8,0.75,-0.308441045329124,-0.20019985338568802
d_d008228,헬로키티아일랜드,서귀포,안덕면,3,4.0,2.0,4.0,120.0,0,d008228,2,여,20,0,4,4,2,3,5,3,5,7,3.0,5,3,1.2,0.8571428571428571,1.3333333333333333,0.18677851148915042,-0.012667814412368774
d_d006778,에코랜드테마파크,제주,조천읍,6,5.0,5.0,5.0,210.0,1,d006778,2,남,40,1,1,7,1,1,2,6,2,6,6.0,5,3,1.0416666666666667,1.0416666666666667,1.0416666666666667,0.07112283872636578,0.05754727094913407
d_d002456,제주동문시장,제주,일도일동,4,4.0,4.0,4.0,60.0,1,d002456,22,여,20,0,3,3,3,2,3,3,6,5,2.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d004943,성이시돌목장,제주,한림읍,1,4.0,4.0,4.0,60.0,0,d004943,22,여,20,0,6,4,1,3,3,5,7,7,2.0,2,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.18966090327030843,-0.15345938919769067
d_d001340,성산일출봉,서귀포,성산읍,1,5.0,4.0,5.0,90.0,1,d001340,22,여,20,0,4,5,2,4,4,2,4,6,1.0,4,1,1.129032258064516,0.875,1.09375,0.027038253343780676,-0.03583911204223402
d_d004157,오설록티뮤지엄,서귀포,안덕면,3,3.0,3.0,4.0,30.0,0,d004157,26,여,30,0,2,3,2,5,6,6,6,6,7.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d002015,서귀포매일올레시장,서귀포,서귀동,4,4.0,5.0,4.0,60.0,1,d002015,21,여,20,0,2,2,1,3,6,6,1,6,3.0,4,1,1.0,1.25,1.0,0.16977546109625988,0.2106523963309877
a_a011544,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,30.0,0,a011544,21,여,40,0,4,2,2,4,2,4,2,6,8.0,4,1,1.153846153846154,1.0714285714285714,1.0714285714285714,0.1582848463990505,0.14303638625252066
d_d003875,오설록티뮤지엄,서귀포,안덕면,3,2.0,1.0,1.0,90.0,1,d003875,21,여,30,1,1,1,4,2,4,4,2,6,3.0,6,4,0.5,0.27272727272727276,0.27272727272727276,-1.1411514219813959,-0.8820694298723236
d_d003212,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,60.0,1,d003212,22,남,20,1,1,2,4,5,1,2,6,1,3.0,1,1,1.25,1.0,1.0,0.11029193936668506,0.13463122936381608
d_d002667,김녕해수욕장,제주,구좌읍,1,5.0,5.0,5.0,120.0,0,d002667,21,여,20,0,3,3,2,4,3,3,6,6,2.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d000699,제주동문시장,제주,일도일동,4,4.0,4.0,4.0,60.0,0,d000699,2,여,30,0,5,3,6,3,5,3,2,5,1.0,7,1,1.0,1.6666666666666667,1.0,0.4527345629233598,0.5617397235493006
d_d007184,윈드1947카트테마파크,서귀포,토평동,5,5.0,4.0,4.0,90.0,0,d007184,21,남,30,1,4,1,1,1,1,1,4,4,3.0,3,3,1.1111111111111112,1.0,1.0,0.04901863971852673,0.05983610193947382
d_d005998,관음사,제주,아라일동,2,4.0,4.0,4.0,30.0,0,d005998,21,여,30,0,3,4,3,4,4,4,3,4,1.0,4,1,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.24384973277611072,0.1973049289684592
d_d000206,붉은오름자연휴양림,서귀포,표선면,1,4.0,4.0,4.0,30.0,0,d000206,22,여,20,1,6,2,4,2,2,6,6,6,7.0,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.18966090327030843,-0.15345938919769067
d_d012388,에코랜드테마파크,제주,조천읍,6,4.0,4.0,4.0,150.0,0,d012388,21,여,40,1,2,4,3,3,2,3,3,2,2.0,2,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.18966090327030843,-0.15345938919769067
d_d000564,협재해수욕장,제주,한림읍,1,3.0,3.0,3.0,30.0,1,d000564,21,여,30,1,4,5,5,4,4,3,4,5,7.0,2,0,1.0,1.0,1.0,0.0,0.0
d_d001347,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,30.0,0,d001347,11,여,20,0,1,1,1,4,4,1,4,7,3.0,2,2,0.8333333333333334,0.8333333333333334,0.8333333333333334,-0.2844913549054626,-0.2301890837965358
d_d000288,비자림,제주,구좌읍,1,4.0,3.0,4.0,60.0,0,d000288,1,여,20,0,2,2,3,2,5,4,5,5,7.0,2,2,0.9230769230769231,0.8181818181818182,0.9230769230769231,-0.2025381614652875,-0.19462673643657777
d_d006836,테디베어뮤지엄 제주점,서귀포,색달동,3,4.0,4.0,4.0,30.0,1,d006836,22,여,20,0,6,2,2,2,6,6,2,2,3.0,5,2,0.8421052631578947,0.9411764705882353,0.9411764705882353,-0.14411573590761126,-0.13459551984945373
d_d006191,서귀포매일올레시장,서귀포,서귀동,4,4.0,3.0,4.0,30.0,0,d006191,22,여,20,0,7,1,4,1,1,7,7,7,4.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d001878,표선해수욕장,서귀포,표선면,1,4.0,3.0,3.0,30.0,0,d001878,21,여,30,1,5,1,2,1,6,3,6,4,2.0,7,0,1.0,1.0,1.0,0.0,0.0
d_d000120,신화워터파크,서귀포,안덕면,6,5.0,5.0,5.0,360.0,0,d000120,2,여,50,0,1,1,3,1,1,6,2,4,1.0,1,3,1.0,1.0,1.0,0.0,0.0
d_d003049,성산일출봉,서귀포,성산읍,1,4.0,4.0,4.0,30.0,1,d003049,2,여,20,0,4,2,2,3,4,4,5,5,1.0,5,3,0.9230769230769231,0.9230769230769231,0.9230769230769231,-0.1313037022640596,-0.1062411155984011
d_d004834,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,60.0,1,d004834,21,여,20,1,1,1,1,1,4,4,5,7,1.0,4,1,1.0,1.0,1.0,0.0,0.0
d_d002611,중문대포주상절리대,서귀포,중문동,1,4.0,3.0,3.0,30.0,0,d002611,23,여,30,1,6,3,4,1,1,4,6,4,2.0,4,1,1.0,0.8571428571428571,0.8571428571428571,-0.1808257674237194,-0.12037279790342159
d_d002349,서귀포매일올레시장,서귀포,서귀동,4,5.0,5.0,5.0,30.0,1,d002349,23,여,50,1,2,4,4,3,3,4,3,3,1.0,1,2,1.25,1.25,1.25,0.4267370323581939,0.34528362569480375
d_d001835,절물자연휴양림,제주,봉개동,1,4.0,5.0,5.0,150.0,0,d001835,2,남,30,0,4,4,4,4,4,4,4,4,2.0,2,1,1.0,1.3636363636363638,1.3636363636363638,0.46028377162401307,0.30640348557234587
d_d002447,협재해수욕장,제주,한림읍,1,4.0,3.0,4.0,30.0,1,d002447,28,남,30,0,2,1,6,1,2,4,2,5,1.0,4,3,1.0,0.8181818181818182,1.0,-0.1234730626154617,-0.15320174278617285
d_d006672,제주동문재래시장,제주,이도일동,4,3.0,3.0,3.0,30.0,1,d006672,2,남,30,1,1,1,1,1,1,1,1,4,2.0,2,3,0.8181818181818182,0.8999999999999999,0.8999999999999999,-0.20679035673601098,-0.1821745798878977
d_d006219,이중섭거리,서귀포,서귀동,4,4.0,4.0,4.0,30.0,1,d006219,28,여,40,0,6,4,5,4,7,7,6,5,2.0,4,0,1.0,1.0,1.0,0.0,0.0
d_d003125,본태박물관,서귀포,안덕면,2,5.0,5.0,5.0,30.0,0,d003125,10,여,30,0,4,2,2,2,4,3,5,4,1.0,1,2,1.0,1.0,1.0,0.0,0.0
d_d009394,마라도,서귀포,대정읍,1,4.0,2.0,3.0,60.0,0,d009394,22,여,30,1,2,2,2,6,4,3,1,7,2.0,2,1,0.8888888888888888,0.5714285714285714,0.75,-0.48673191920736414,-0.4209544956497385
d_d004373,제주민속촌,서귀포,표선면,6,3.0,2.0,3.0,90.0,0,d004373,8,남,30,0,4,1,1,4,4,2,3,1,2.0,3,1,0.75,0.6666666666666666,0.8571428571428571,-0.4204704390542216,-0.4155010911384663
d_d003049,진아떡집,제주,일도일동,4,4.0,4.0,4.0,30.0,0,d003049,2,여,20,0,4,2,2,3,4,4,5,5,1.0,5,3,0.9230769230769231,0.9230769230769231,0.9230769230769231,-0.1313037022640596,-0.1062411155984011
d_d002747,에코랜드테마파크,제주,조천읍,6,5.0,5.0,5.0,90.0,0,d002747,23,여,20,0,1,2,1,1,1,1,5,7,2.0,1,3,1.0,1.0,1.0,0.0,0.0
d_d002747,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,150.0,1,d002747,23,여,20,0,1,2,1,1,1,1,5,7,2.0,1,3,1.0,1.0,1.0,0.0,0.0
d_d007947,신화테마파크,서귀포,안덕면,6,4.0,4.0,4.0,30.0,0,d007947,23,여,30,0,1,2,1,2,6,3,3,7,7.0,3,3,0.9411764705882353,1.0,0.9411764705882353,-0.060461546179278625,-0.031677936320897895
d_d007377,제주민속촌,서귀포,표선면,6,5.0,4.0,5.0,180.0,0,d007377,2,남,20,1,6,7,5,3,2,3,6,7,4.0,3,0,1.153846153846154,1.1428571428571428,1.1111111111111112,0.23007301494960872,0.20322278520423145
d_d003463,함덕해수욕장,제주,조천읍,1,4.0,4.0,5.0,60.0,1,d003463,4,여,30,1,3,2,2,5,3,3,4,4,2.0,1,1,1.0,0.9230769230769231,1.0714285714285714,-0.01033299430130552,-0.06481612194799617
d_d007500,제주동문시장,제주,일도일동,4,3.0,4.0,4.0,60.0,1,d007500,22,여,30,0,3,4,3,5,5,5,5,5,3.0,3,3,0.75,0.8888888888888888,0.8888888888888888,-0.2509342029184668,-0.2282545166220328
d_d009007,제주중문관광단지,서귀포,중문동,4,4.0,4.0,4.0,30.0,1,d009007,10,여,60,0,2,2,2,3,2,4,6,4,2.0,2,1,0.9230769230769231,0.9230769230769231,0.9230769230769231,-0.1313037022640596,-0.1062411155984011
d_d005761,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,60.0,0,d005761,2,남,30,1,1,1,1,1,1,4,1,5,3.0,4,1,1.0416666666666667,1.0869565217391306,1.0869565217391306,0.12844984832627693,0.09570893695112467
d_d004583,성산일출봉,서귀포,성산읍,1,5.0,5.0,5.0,30.0,1,d004583,21,여,30,0,4,4,6,2,3,4,4,2,4.0,4,0,1.0,1.0,1.0,0.0,0.0
d_d000148,이마트 신제주점,제주,노형동,4,4.0,3.0,3.0,30.0,0,d000148,22,여,50,0,2,1,2,4,2,3,2,2,3.0,6,3,1.0,0.8999999999999999,0.8999999999999999,-0.12657803719660365,-0.08426095853239515
d_d004982,용두암,제주,용담2동,1,5.0,4.0,4.0,90.0,1,d004982,1,남,40,0,4,5,6,6,3,1,7,2,2.0,2,0,1.0,1.0,1.0,0.0,0.0
d_d002640,성산일출봉,서귀포,성산읍,1,5.0,5.0,5.0,90.0,0,d002640,22,남,20,0,2,2,2,4,4,4,3,4,1.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d011890,안녕성산,서귀포,성산읍,1,4.0,4.0,4.0,30.0,0,d011890,22,여,30,0,2,2,3,3,3,3,4,5,1.0,5,1,1.0,1.0,1.0,0.0,0.0
d_d009153,용두암,제주,용담2동,1,3.0,3.0,3.0,30.0,0,d009153,1,남,40,0,1,6,2,6,6,6,5,6,1.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d003432,수목원테마파크 아이스뮤지엄,제주,연동,3,5.0,5.0,5.0,120.0,0,d003432,2,여,40,0,1,1,1,4,3,3,1,7,3.0,2,3,1.153846153846154,1.153846153846154,1.153846153846154,0.2626074045281195,0.21248223119680246
d_d006753,제주동문시장,제주,일도일동,4,4.0,3.0,3.0,60.0,1,d006753,1,여,20,1,3,2,3,1,6,4,5,7,9.0,1,3,0.8421052631578947,0.8,0.8,-0.3228141413616397,-0.25355216718930557
d_d004491,한림공원,제주,한림읍,1,5.0,5.0,5.0,30.0,1,d004491,1,여,30,1,4,1,1,2,4,6,6,7,2.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d008184,신화테마파크,서귀포,안덕면,6,2.0,2.0,2.0,120.0,1,d008184,2,여,40,0,1,1,1,3,2,1,4,1,1.0,1,3,0.5454545454545455,0.6666666666666666,0.6666666666666666,-0.6224575895038634,-0.5256539151634068
d_d000343,아르떼뮤지엄 제주,제주,애월읍,3,4.0,4.0,5.0,60.0,0,d000343,23,여,40,0,3,5,5,1,3,5,3,5,2.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d007434,신세계사이먼 제주프리미엄전문점,서귀포,안덕면,4,3.0,3.0,3.0,30.0,1,d007434,10,여,20,0,4,5,4,6,6,3,7,2,1.0,4,2,0.8571428571428571,0.8571428571428571,0.75,-0.3067081464455033,-0.19730492896845936
d_d000534,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,120.0,0,d000534,26,남,20,0,6,1,1,1,6,1,1,7,7.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d000518,스누피가든,제주,구좌읍,3,5.0,5.0,5.0,120.0,0,d000518,5,남,20,1,2,5,2,3,2,2,5,6,1.0,3,1,1.0714285714285714,1.0714285714285714,1.0,0.0800192572751271,0.0986524644842296
d_d008001,약천사,서귀포,대포동,2,4.0,3.0,4.0,30.0,0,d008001,4,남,20,1,5,2,3,3,3,3,4,5,1.0,2,1,1.1428571428571428,1.0,1.1428571428571428,0.14683518357824796,0.07693213106503771
d_d001625,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,60.0,1,d001625,9,남,20,0,5,3,2,5,4,3,3,4,2.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d002349,서귀포향토오일시장,서귀포,동홍동,4,3.0,3.0,3.0,30.0,0,d002349,23,여,50,1,2,4,4,3,3,4,3,3,1.0,1,2,0.75,0.75,0.75,-0.4267370323581939,-0.34528362569480375
d_d009697,제주동문시장,제주,일도일동,4,5.0,4.0,4.0,30.0,0,d009697,11,남,20,0,5,3,3,3,2,4,4,3,9.0,2,3,1.0714285714285714,0.9230769230769231,0.9230769230769231,-0.06585573824426846,-0.026350056415477323
d_d002273,비자림,제주,구좌읍,1,5.0,3.0,5.0,60.0,0,d002273,5,여,60,0,1,1,1,4,6,5,6,6,2.0,1,3,1.0,0.6923076923076924,1.0,-0.2089544136569352,-0.2592644877919848
d_d001908,제주동문재래시장,제주,이도일동,4,4.0,4.0,4.0,30.0,1,d001908,28,여,20,0,1,1,1,3,4,4,7,3,1.0,4,2,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.18966090327030843,-0.15345938919769067
d_d002428,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,30.0,1,d002428,21,여,30,0,3,2,3,3,2,4,6,6,2.0,1,2,1.1428571428571428,1.0,1.1428571428571428,0.14683518357824796,0.07693213106503771
d_d001394,김서프제주,서귀포,색달동,5,5.0,5.0,5.0,30.0,0,d001394,5,남,20,0,4,4,4,4,2,4,4,4,2.0,6,0,1.0,1.0,1.0,0.0,0.0
d_d001585,서귀포매일올레시장,서귀포,서귀동,4,5.0,5.0,5.0,30.0,0,d001585,27,여,20,0,4,6,1,2,6,7,7,7,7.0,3,1,1.25,1.25,1.1111111111111112,0.3452539035275001,0.34528362569480375
